ID_Parcela,Treatment,Nitrogen,wave,RFL
15B,ASN+DMPP,N2,1644,0.19893693
15B,ASN+DMPP,N2,1645,0.19938089
15B,ASN+DMPP,N2,1646,0.19982484
15B,ASN+DMPP,N2,1647,0.2002688
15B,ASN+DMPP,N2,1648,0.20071276
15B,ASN+DMPP,N2,1649,0.20101221
15B,ASN+DMPP,N2,1650,0.20121062
15B,ASN+DMPP,N2,1651,0.20140902
15B,ASN+DMPP,N2,1652,0.20160742
15B,ASN+DMPP,N2,1653,0.20180583
15B,ASN+DMPP,N2,1654,0.20191667
15B,ASN+DMPP,N2,1655,0.20195191
15B,ASN+DMPP,N2,1656,0.20198715
15B,ASN+DMPP,N2,1657,0.20202239
15B,ASN+DMPP,N2,1658,0.20205762
15B,ASN+DMPP,N2,1659,0.20206251
15B,ASN+DMPP,N2,1660,0.20203447
15B,ASN+DMPP,N2,1661,0.20200643
15B,ASN+DMPP,N2,1662,0.2019784
15B,ASN+DMPP,N2,1663,0.20195036
15B,ASN+DMPP,N2,1664,0.20194607
15B,ASN+DMPP,N2,1665,0.20197488
15B,ASN+DMPP,N2,1666,0.2020037
15B,ASN+DMPP,N2,1667,0.20203252
15B,ASN+DMPP,N2,1668,0.20206134
15B,ASN+DMPP,N2,1669,0.20212287
15B,ASN+DMPP,N2,1670,0.2022451
15B,ASN+DMPP,N2,1671,0.20236733
15B,ASN+DMPP,N2,1672,0.20248957
15B,ASN+DMPP,N2,1673,0.2026118
15B,ASN+DMPP,N2,1674,0.20273995
15B,ASN+DMPP,N2,1675,0.20288353
15B,ASN+DMPP,N2,1676,0.20302711
15B,ASN+DMPP,N2,1677,0.20317068
15B,ASN+DMPP,N2,1678,0.20331426
15B,ASN+DMPP,N2,1679,0.20343188
15B,ASN+DMPP,N2,1680,0.20344503
15B,ASN+DMPP,N2,1681,0.20345819
15B,ASN+DMPP,N2,1682,0.20347134
15B,ASN+DMPP,N2,1683,0.2034845
15B,ASN+DMPP,N2,1684,0.20346541
15B,ASN+DMPP,N2,1685,0.20319867
15B,ASN+DMPP,N2,1686,0.20293193
15B,ASN+DMPP,N2,1687,0.20266519
15B,ASN+DMPP,N2,1688,0.20239846
15B,ASN+DMPP,N2,1689,0.20212157
15B,ASN+DMPP,N2,1690,0.20145659
15B,ASN+DMPP,N2,1691,0.20079161
15B,ASN+DMPP,N2,1692,0.20012663
15B,ASN+DMPP,N2,1693,0.19946165
15B,ASN+DMPP,N2,1694,0.19879668
15B,ASN+DMPP,N2,1695,0.19784511
15B,ASN+DMPP,N2,1696,0.19687194
15B,ASN+DMPP,N2,1697,0.19589877
15B,ASN+DMPP,N2,1698,0.1949256
15B,ASN+DMPP,N2,1699,0.19395243
15B,ASN+DMPP,N2,1700,0.19282811
15B,ASN+DMPP,N2,1701,0.19167246
15B,ASN+DMPP,N2,1702,0.19051681
15B,ASN+DMPP,N2,1703,0.18936116
15B,ASN+DMPP,N2,1704,0.18820552
15B,ASN+DMPP,N2,1705,0.1871856
15B,ASN+DMPP,N2,1706,0.18621829
15B,ASN+DMPP,N2,1707,0.18525098
15B,ASN+DMPP,N2,1708,0.18428366
15B,ASN+DMPP,N2,1709,0.18331635
15B,ASN+DMPP,N2,1710,0.18262634
15B,ASN+DMPP,N2,1711,0.18211613
15B,ASN+DMPP,N2,1712,0.18160591
15B,ASN+DMPP,N2,1713,0.18109569
15B,ASN+DMPP,N2,1714,0.18058548
15B,ASN+DMPP,N2,1715,0.18043479
15B,ASN+DMPP,N2,1716,0.1806637
15B,ASN+DMPP,N2,1717,0.18089261
15B,ASN+DMPP,N2,1718,0.18112152
15B,ASN+DMPP,N2,1719,0.18135043
15B,ASN+DMPP,N2,1720,0.18183159
15B,ASN+DMPP,N2,1721,0.18276198
15B,ASN+DMPP,N2,1722,0.18369237
15B,ASN+DMPP,N2,1723,0.18462277
15B,ASN+DMPP,N2,1724,0.18555316
15B,ASN+DMPP,N2,1725,0.18664444
15B,ASN+DMPP,N2,1726,0.18828616
15B,ASN+DMPP,N2,1727,0.18992788
15B,ASN+DMPP,N2,1728,0.19156961
15B,ASN+DMPP,N2,1729,0.19321133
15B,ASN+DMPP,N2,1730,0.19488762
15B,ASN+DMPP,N2,1731,0.19693055
15B,ASN+DMPP,N2,1732,0.19897349
15B,ASN+DMPP,N2,1733,0.20101642
15B,ASN+DMPP,N2,1734,0.20305936
15B,ASN+DMPP,N2,1735,0.20510229
15B,ASN+DMPP,N2,1736,0.207158
15B,ASN+DMPP,N2,1737,0.20921453
15B,ASN+DMPP,N2,1738,0.21127106
15B,ASN+DMPP,N2,1739,0.2133276
15B,ASN+DMPP,N2,1740,0.21538413
15B,ASN+DMPP,N2,1741,0.21650602
15B,ASN+DMPP,N2,1742,0.21737231
15B,ASN+DMPP,N2,1743,0.21823859
15B,ASN+DMPP,N2,1744,0.21910488
15B,ASN+DMPP,N2,1745,0.21997117
15B,ASN+DMPP,N2,1746,0.22241732
15B,ASN+DMPP,N2,1747,0.225814
15B,ASN+DMPP,N2,1748,0.22921067
15B,ASN+DMPP,N2,1749,0.23260735
15B,ASN+DMPP,N2,1750,0.23600402
15B,ASN+DMPP,N2,1751,0.23975472
15B,ASN+DMPP,N2,1752,0.24392752
15B,ASN+DMPP,N2,1753,0.24810032
15B,ASN+DMPP,N2,1754,0.25227311
15B,ASN+DMPP,N2,1755,0.25644591
15B,ASN+DMPP,N2,1756,0.26089538
15B,ASN+DMPP,N2,1757,0.26605417
15B,ASN+DMPP,N2,1758,0.27121296
15B,ASN+DMPP,N2,1759,0.27637175
15B,ASN+DMPP,N2,1760,0.28153053
15B,ASN+DMPP,N2,1761,0.286774
15B,ASN+DMPP,N2,1762,0.29280013
15B,ASN+DMPP,N2,1763,0.29882627
15B,ASN+DMPP,N2,1764,0.30485241
15B,ASN+DMPP,N2,1765,0.31087855
15B,ASN+DMPP,N2,1766,0.31690468
15B,ASN+DMPP,N2,1767,0.32307074
15B,ASN+DMPP,N2,1768,0.32925112
15B,ASN+DMPP,N2,1769,0.33543149
15B,ASN+DMPP,N2,1770,0.34161187
15B,ASN+DMPP,N2,1771,0.34779225
15B,ASN+DMPP,N2,1772,0.35319101
15B,ASN+DMPP,N2,1773,0.35826891
15B,ASN+DMPP,N2,1774,0.3633468
15B,ASN+DMPP,N2,1775,0.36842469
15B,ASN+DMPP,N2,1776,0.37350259
15B,ASN+DMPP,N2,1777,0.37735404
15B,ASN+DMPP,N2,1778,0.37999379
15B,ASN+DMPP,N2,1779,0.38263353
15B,ASN+DMPP,N2,1780,0.38527328
15B,ASN+DMPP,N2,1781,0.38791303
15B,ASN+DMPP,N2,1782,0.38956541
15B,ASN+DMPP,N2,1783,0.3887905
15B,ASN+DMPP,N2,1784,0.38801558
15B,ASN+DMPP,N2,1785,0.38724066
15B,ASN+DMPP,N2,1786,0.38646574
15B,ASN+DMPP,N2,1787,0.38572136
15B,ASN+DMPP,N2,1788,0.38540058
15B,ASN+DMPP,N2,1789,0.38507981
15B,ASN+DMPP,N2,1790,0.38475903
15B,ASN+DMPP,N2,1791,0.38443825
15B,ASN+DMPP,N2,1792,0.38411748
15B,ASN+DMPP,N2,1793,0.3837967
15B,ASN+DMPP,N2,1794,0.38347593
15B,ASN+DMPP,N2,1795,0.38315515
15B,ASN+DMPP,N2,1796,0.38283438
15B,ASN+DMPP,N2,1797,0.3825136
15B,ASN+DMPP,N2,1798,0.38219283
15B,ASN+DMPP,N2,1799,0.38187205
15B,ASN+DMPP,N2,1800,0.38155128
15B,ASN+DMPP,N2,1801,0.3812305
15B,ASN+DMPP,N2,1802,0.38090972
15B,ASN+DMPP,N2,1803,0.38058895
15B,ASN+DMPP,N2,1804,0.38026817
15B,ASN+DMPP,N2,1805,0.3799474
15B,ASN+DMPP,N2,1806,0.37962662
15B,ASN+DMPP,N2,1807,0.37930585
15B,ASN+DMPP,N2,1808,0.37898507
15B,ASN+DMPP,N2,1809,0.3786643
15B,ASN+DMPP,N2,1810,0.37834352
15B,ASN+DMPP,N2,1811,0.37802274
15B,ASN+DMPP,N2,1812,0.37770197
15B,ASN+DMPP,N2,1813,0.37738119
15B,ASN+DMPP,N2,1814,0.37720122
15B,ASN+DMPP,N2,1815,0.37704953
15B,ASN+DMPP,N2,1816,0.37689783
15B,ASN+DMPP,N2,1817,0.37674614
15B,ASN+DMPP,N2,1818,0.37659445
15B,ASN+DMPP,N2,1819,0.37644275
15B,ASN+DMPP,N2,1820,0.37629106
15B,ASN+DMPP,N2,1821,0.37613937
15B,ASN+DMPP,N2,1822,0.37598767
15B,ASN+DMPP,N2,1823,0.37583598
15B,ASN+DMPP,N2,1824,0.37568429
15B,ASN+DMPP,N2,1825,0.37553259
15B,ASN+DMPP,N2,1826,0.3753809
15B,ASN+DMPP,N2,1827,0.37522921
15B,ASN+DMPP,N2,1828,0.37507751
15B,ASN+DMPP,N2,1829,0.37492582
15B,ASN+DMPP,N2,1830,0.37477413
15B,ASN+DMPP,N2,1831,0.37462243
15B,ASN+DMPP,N2,1832,0.37447074
15B,ASN+DMPP,N2,1833,0.37431905
15B,ASN+DMPP,N2,1834,0.37416736
15B,ASN+DMPP,N2,1835,0.37401566
15B,ASN+DMPP,N2,1836,0.37386397
15B,ASN+DMPP,N2,1837,0.37371228
15B,ASN+DMPP,N2,1838,0.37356058
15B,ASN+DMPP,N2,1839,0.37340889
15B,ASN+DMPP,N2,1840,0.3732572
15B,ASN+DMPP,N2,1841,0.3731055
15B,ASN+DMPP,N2,1842,0.37295381
15B,ASN+DMPP,N2,1843,0.37280212
15B,ASN+DMPP,N2,1844,0.37265042
15B,ASN+DMPP,N2,1845,0.37249873
15B,ASN+DMPP,N2,1846,0.37234704
15B,ASN+DMPP,N2,1847,0.37219534
15B,ASN+DMPP,N2,1848,0.37204365
15B,ASN+DMPP,N2,1849,0.37189196
15B,ASN+DMPP,N2,1850,0.37174027
15B,ASN+DMPP,N2,1851,0.37158857
15B,ASN+DMPP,N2,1852,0.37143688
15B,ASN+DMPP,N2,1853,0.37128519
15B,ASN+DMPP,N2,1854,0.37113349
15B,ASN+DMPP,N2,1855,0.3709818
15B,ASN+DMPP,N2,1856,0.37083011
15B,ASN+DMPP,N2,1857,0.37067841
15B,ASN+DMPP,N2,1858,0.37052672
15B,ASN+DMPP,N2,1859,0.37037503
15B,ASN+DMPP,N2,1860,0.37022333
15B,ASN+DMPP,N2,1861,0.37007164
15B,ASN+DMPP,N2,1862,0.36991995
15B,ASN+DMPP,N2,1863,0.36976825
15B,ASN+DMPP,N2,1864,0.36961656
15B,ASN+DMPP,N2,1865,0.36946487
15B,ASN+DMPP,N2,1866,0.36931317
15B,ASN+DMPP,N2,1867,0.36916148
15B,ASN+DMPP,N2,1868,0.36900979
15B,ASN+DMPP,N2,1869,0.3688581
15B,ASN+DMPP,N2,1870,0.3687064
15B,ASN+DMPP,N2,1871,0.36855471
15B,ASN+DMPP,N2,1872,0.36840302
15B,ASN+DMPP,N2,1873,0.36825132
15B,ASN+DMPP,N2,1874,0.36809963
15B,ASN+DMPP,N2,1875,0.36794794
15B,ASN+DMPP,N2,1876,0.36779624
15B,ASN+DMPP,N2,1877,0.36764455
15B,ASN+DMPP,N2,1878,0.36749286
15B,ASN+DMPP,N2,1879,0.36734116
15B,ASN+DMPP,N2,1880,0.36718947
15B,ASN+DMPP,N2,1881,0.36703778
15B,ASN+DMPP,N2,1882,0.36688608
15B,ASN+DMPP,N2,1883,0.36673439
15B,ASN+DMPP,N2,1884,0.3665827
15B,ASN+DMPP,N2,1885,0.36643101
15B,ASN+DMPP,N2,1886,0.36627931
15B,ASN+DMPP,N2,1887,0.36612762
15B,ASN+DMPP,N2,1888,0.36597593
15B,ASN+DMPP,N2,1889,0.36582423
15B,ASN+DMPP,N2,1890,0.36567254
15B,ASN+DMPP,N2,1891,0.36552085
15B,ASN+DMPP,N2,1892,0.36536915
15B,ASN+DMPP,N2,1893,0.36521746
15B,ASN+DMPP,N2,1894,0.36506577
15B,ASN+DMPP,N2,1895,0.36491407
15B,ASN+DMPP,N2,1896,0.36476238
15B,ASN+DMPP,N2,1897,0.36461069
15B,ASN+DMPP,N2,1898,0.36445899
15B,ASN+DMPP,N2,1899,0.3643073
15B,ASN+DMPP,N2,1900,0.36415561
15B,ASN+DMPP,N2,1901,0.36400392
15B,ASN+DMPP,N2,1902,0.36385222
15B,ASN+DMPP,N2,1903,0.36370053
15B,ASN+DMPP,N2,1904,0.36354884
15B,ASN+DMPP,N2,1905,0.36339714
15B,ASN+DMPP,N2,1906,0.36324545
15B,ASN+DMPP,N2,1907,0.36309376
15B,ASN+DMPP,N2,1908,0.36294206
15B,ASN+DMPP,N2,1909,0.36279037
15B,ASN+DMPP,N2,1910,0.36263868
15B,ASN+DMPP,N2,1911,0.36248698
15B,ASN+DMPP,N2,1912,0.36233529
15B,ASN+DMPP,N2,1913,0.3621836
15B,ASN+DMPP,N2,1914,0.3620319
15B,ASN+DMPP,N2,1915,0.36188021
15B,ASN+DMPP,N2,1916,0.36172852
15B,ASN+DMPP,N2,1917,0.36157682
15B,ASN+DMPP,N2,1918,0.36142513
15B,ASN+DMPP,N2,1919,0.36127344
15B,ASN+DMPP,N2,1920,0.36112175
15B,ASN+DMPP,N2,1921,0.36097005
15B,ASN+DMPP,N2,1922,0.36081836
15B,ASN+DMPP,N2,1923,0.36066667
15B,ASN+DMPP,N2,1924,0.36051497
15B,ASN+DMPP,N2,1925,0.36036328
15B,ASN+DMPP,N2,1926,0.36021159
15B,ASN+DMPP,N2,1927,0.36005989
15B,ASN+DMPP,N2,1928,0.3599082
15B,ASN+DMPP,N2,1929,0.35975651
15B,ASN+DMPP,N2,1930,0.35960481
15B,ASN+DMPP,N2,1931,0.35945312
15B,ASN+DMPP,N2,1932,0.35930143
15B,ASN+DMPP,N2,1933,0.35914973
15B,ASN+DMPP,N2,1934,0.35899804
15B,ASN+DMPP,N2,1935,0.35884635
15B,ASN+DMPP,N2,1936,0.35869466
15B,ASN+DMPP,N2,1937,0.35854296
15B,ASN+DMPP,N2,1938,0.35839127
15B,ASN+DMPP,N2,1939,0.35823958
15B,ASN+DMPP,N2,1940,0.35808788
15B,ASN+DMPP,N2,1941,0.35793619
15B,ASN+DMPP,N2,1942,0.3577845
15B,ASN+DMPP,N2,1943,0.3576328
15B,ASN+DMPP,N2,1944,0.35748111
15B,ASN+DMPP,N2,1945,0.35732942
15B,ASN+DMPP,N2,1946,0.35717772
15B,ASN+DMPP,N2,1947,0.35702603
15B,ASN+DMPP,N2,1948,0.35687434
15B,ASN+DMPP,N2,1949,0.35672264
15B,ASN+DMPP,N2,1950,0.35657095
15B,ASN+DMPP,N2,1951,0.35641926
15B,ASN+DMPP,N2,1952,0.35626756
15B,ASN+DMPP,N2,1953,0.35611587
15B,ASN+DMPP,N2,1954,0.35596418
15B,ASN+DMPP,N2,1955,0.35581249
15B,ASN+DMPP,N2,1956,0.35566079
15B,ASN+DMPP,N2,1957,0.3555091
15B,ASN+DMPP,N2,1958,0.35535741
15B,ASN+DMPP,N2,1959,0.35520571
15B,ASN+DMPP,N2,1960,0.35505402
15B,ASN+DMPP,N2,1961,0.35490233
15B,ASN+DMPP,N2,1962,0.35475063
15B,ASN+DMPP,N2,1963,0.35459894
15B,ASN+DMPP,N2,1964,0.35444725
15B,ASN+DMPP,N2,1965,0.35107681
15B,ASN+DMPP,N2,1966,0.34373008
15B,ASN+DMPP,N2,1967,0.33638335
15B,ASN+DMPP,N2,1968,0.32903663
15B,ASN+DMPP,N2,1969,0.3216899
15B,ASN+DMPP,N2,1970,0.31434317
15B,ASN+DMPP,N2,1971,0.30364554
15B,ASN+DMPP,N2,1972,0.29249349
15B,ASN+DMPP,N2,1973,0.28134145
15B,ASN+DMPP,N2,1974,0.2701894
15B,ASN+DMPP,N2,1975,0.25903736
15C,ASN+DMPP,N1,400,0.0245023
15C,ASN+DMPP,N1,401,0.02440442
15C,ASN+DMPP,N1,402,0.02430655
15C,ASN+DMPP,N1,403,0.02420867
15C,ASN+DMPP,N1,404,0.02411079
15C,ASN+DMPP,N1,405,0.02401291
15C,ASN+DMPP,N1,406,0.02391503
15C,ASN+DMPP,N1,407,0.02381715
15C,ASN+DMPP,N1,408,0.02371928
15C,ASN+DMPP,N1,409,0.0236214
15C,ASN+DMPP,N1,410,0.02360565
15C,ASN+DMPP,N1,411,0.0236268
15C,ASN+DMPP,N1,412,0.02364795
15C,ASN+DMPP,N1,413,0.0236691
15C,ASN+DMPP,N1,414,0.02369026
15C,ASN+DMPP,N1,415,0.02371141
15C,ASN+DMPP,N1,416,0.02373256
15C,ASN+DMPP,N1,417,0.02375371
15C,ASN+DMPP,N1,418,0.02377486
15C,ASN+DMPP,N1,419,0.02382676
15C,ASN+DMPP,N1,420,0.02392881
15C,ASN+DMPP,N1,421,0.02403087
15C,ASN+DMPP,N1,422,0.02413293
15C,ASN+DMPP,N1,423,0.02423498
15C,ASN+DMPP,N1,424,0.02433704
15C,ASN+DMPP,N1,425,0.02443909
15C,ASN+DMPP,N1,426,0.02454115
15C,ASN+DMPP,N1,427,0.0246432
15C,ASN+DMPP,N1,428,0.02474825
15C,ASN+DMPP,N1,429,0.02489309
15C,ASN+DMPP,N1,430,0.02503792
15C,ASN+DMPP,N1,431,0.02518275
15C,ASN+DMPP,N1,432,0.02532759
15C,ASN+DMPP,N1,433,0.02547242
15C,ASN+DMPP,N1,434,0.02561725
15C,ASN+DMPP,N1,435,0.02576209
15C,ASN+DMPP,N1,436,0.02590692
15C,ASN+DMPP,N1,437,0.02605175
15C,ASN+DMPP,N1,438,0.02618761
15C,ASN+DMPP,N1,439,0.02632062
15C,ASN+DMPP,N1,440,0.02645364
15C,ASN+DMPP,N1,441,0.02658665
15C,ASN+DMPP,N1,442,0.02671967
15C,ASN+DMPP,N1,443,0.02685268
15C,ASN+DMPP,N1,444,0.0269857
15C,ASN+DMPP,N1,445,0.02711872
15C,ASN+DMPP,N1,446,0.02725173
15C,ASN+DMPP,N1,447,0.02735715
15C,ASN+DMPP,N1,448,0.02742886
15C,ASN+DMPP,N1,449,0.02750056
15C,ASN+DMPP,N1,450,0.02757226
15C,ASN+DMPP,N1,451,0.02764396
15C,ASN+DMPP,N1,452,0.02771567
15C,ASN+DMPP,N1,453,0.02778737
15C,ASN+DMPP,N1,454,0.02785907
15C,ASN+DMPP,N1,455,0.02793077
15C,ASN+DMPP,N1,456,0.02799696
15C,ASN+DMPP,N1,457,0.0280293
15C,ASN+DMPP,N1,458,0.02806164
15C,ASN+DMPP,N1,459,0.02809397
15C,ASN+DMPP,N1,460,0.02812631
15C,ASN+DMPP,N1,461,0.02815864
15C,ASN+DMPP,N1,462,0.02819098
15C,ASN+DMPP,N1,463,0.02822331
15C,ASN+DMPP,N1,464,0.02825565
15C,ASN+DMPP,N1,465,0.02828799
15C,ASN+DMPP,N1,466,0.02833838
15C,ASN+DMPP,N1,467,0.02839247
15C,ASN+DMPP,N1,468,0.02844657
15C,ASN+DMPP,N1,469,0.02850066
15C,ASN+DMPP,N1,470,0.02855476
15C,ASN+DMPP,N1,471,0.02860885
15C,ASN+DMPP,N1,472,0.02866294
15C,ASN+DMPP,N1,473,0.02871704
15C,ASN+DMPP,N1,474,0.02877113
15C,ASN+DMPP,N1,475,0.02885192
15C,ASN+DMPP,N1,476,0.02895733
15C,ASN+DMPP,N1,477,0.02906275
15C,ASN+DMPP,N1,478,0.02916817
15C,ASN+DMPP,N1,479,0.02927359
15C,ASN+DMPP,N1,480,0.02937901
15C,ASN+DMPP,N1,481,0.02948443
15C,ASN+DMPP,N1,482,0.02958985
15C,ASN+DMPP,N1,483,0.02969527
15C,ASN+DMPP,N1,484,0.02982256
15C,ASN+DMPP,N1,485,0.03003212
15C,ASN+DMPP,N1,486,0.03024168
15C,ASN+DMPP,N1,487,0.03045125
15C,ASN+DMPP,N1,488,0.03066081
15C,ASN+DMPP,N1,489,0.03087037
15C,ASN+DMPP,N1,490,0.03107994
15C,ASN+DMPP,N1,491,0.0312895
15C,ASN+DMPP,N1,492,0.03149906
15C,ASN+DMPP,N1,493,0.03170863
15C,ASN+DMPP,N1,494,0.03204431
15C,ASN+DMPP,N1,495,0.032394
15C,ASN+DMPP,N1,496,0.03274369
15C,ASN+DMPP,N1,497,0.03309339
15C,ASN+DMPP,N1,498,0.03344308
15C,ASN+DMPP,N1,499,0.03379278
15C,ASN+DMPP,N1,500,0.03414247
15C,ASN+DMPP,N1,501,0.03449217
15C,ASN+DMPP,N1,502,0.03484186
15C,ASN+DMPP,N1,503,0.03526632
15C,ASN+DMPP,N1,504,0.03574272
15C,ASN+DMPP,N1,505,0.03621913
15C,ASN+DMPP,N1,506,0.03669554
15C,ASN+DMPP,N1,507,0.03717195
15C,ASN+DMPP,N1,508,0.03764836
15C,ASN+DMPP,N1,509,0.03812477
15C,ASN+DMPP,N1,510,0.03860118
15C,ASN+DMPP,N1,511,0.03907759
15C,ASN+DMPP,N1,512,0.03957859
15C,ASN+DMPP,N1,513,0.04014283
15C,ASN+DMPP,N1,514,0.04070706
15C,ASN+DMPP,N1,515,0.0412713
15C,ASN+DMPP,N1,516,0.04183554
15C,ASN+DMPP,N1,517,0.04239977
15C,ASN+DMPP,N1,518,0.04296401
15C,ASN+DMPP,N1,519,0.04352824
15C,ASN+DMPP,N1,520,0.04409248
15C,ASN+DMPP,N1,521,0.04465672
15C,ASN+DMPP,N1,522,0.04518746
15C,ASN+DMPP,N1,523,0.04571716
15C,ASN+DMPP,N1,524,0.04624687
15C,ASN+DMPP,N1,525,0.04677657
15C,ASN+DMPP,N1,526,0.04730628
15C,ASN+DMPP,N1,527,0.04783598
15C,ASN+DMPP,N1,528,0.04836569
15C,ASN+DMPP,N1,529,0.04889539
15C,ASN+DMPP,N1,530,0.0494251
15C,ASN+DMPP,N1,531,0.04989658
15C,ASN+DMPP,N1,532,0.05033807
15C,ASN+DMPP,N1,533,0.05077956
15C,ASN+DMPP,N1,534,0.05122105
15C,ASN+DMPP,N1,535,0.05166254
15C,ASN+DMPP,N1,536,0.05210403
15C,ASN+DMPP,N1,537,0.05254552
15C,ASN+DMPP,N1,538,0.05298701
15C,ASN+DMPP,N1,539,0.0534285
15C,ASN+DMPP,N1,540,0.0538138
15C,ASN+DMPP,N1,541,0.05409475
15C,ASN+DMPP,N1,542,0.0543757
15C,ASN+DMPP,N1,543,0.05465665
15C,ASN+DMPP,N1,544,0.0549376
15C,ASN+DMPP,N1,545,0.05521855
15C,ASN+DMPP,N1,546,0.0554995
15C,ASN+DMPP,N1,547,0.05578044
15C,ASN+DMPP,N1,548,0.05606139
15C,ASN+DMPP,N1,549,0.05633366
15C,ASN+DMPP,N1,550,0.05639756
15C,ASN+DMPP,N1,551,0.05646146
15C,ASN+DMPP,N1,552,0.05652536
15C,ASN+DMPP,N1,553,0.05658926
15C,ASN+DMPP,N1,554,0.05665316
15C,ASN+DMPP,N1,555,0.05671706
15C,ASN+DMPP,N1,556,0.05678096
15C,ASN+DMPP,N1,557,0.05684486
15C,ASN+DMPP,N1,558,0.05690876
15C,ASN+DMPP,N1,559,0.05689536
15C,ASN+DMPP,N1,560,0.05685337
15C,ASN+DMPP,N1,561,0.05681138
15C,ASN+DMPP,N1,562,0.05676939
15C,ASN+DMPP,N1,563,0.0567274
15C,ASN+DMPP,N1,564,0.05668542
15C,ASN+DMPP,N1,565,0.05664343
15C,ASN+DMPP,N1,566,0.05660144
15C,ASN+DMPP,N1,567,0.05655945
15C,ASN+DMPP,N1,568,0.05650048
15C,ASN+DMPP,N1,569,0.05641807
15C,ASN+DMPP,N1,570,0.05633565
15C,ASN+DMPP,N1,571,0.05625324
15C,ASN+DMPP,N1,572,0.05617082
15C,ASN+DMPP,N1,573,0.05608841
15C,ASN+DMPP,N1,574,0.05600599
15C,ASN+DMPP,N1,575,0.05592358
15C,ASN+DMPP,N1,576,0.05584116
15C,ASN+DMPP,N1,577,0.05575738
15C,ASN+DMPP,N1,578,0.05566259
15C,ASN+DMPP,N1,579,0.0555678
15C,ASN+DMPP,N1,580,0.05547301
15C,ASN+DMPP,N1,581,0.05537822
15C,ASN+DMPP,N1,582,0.05528343
15C,ASN+DMPP,N1,583,0.05518864
15C,ASN+DMPP,N1,584,0.05509385
15C,ASN+DMPP,N1,585,0.05499906
15C,ASN+DMPP,N1,586,0.05490427
15C,ASN+DMPP,N1,587,0.05483649
15C,ASN+DMPP,N1,588,0.05477546
15C,ASN+DMPP,N1,589,0.05471443
15C,ASN+DMPP,N1,590,0.05465341
15C,ASN+DMPP,N1,591,0.05459238
15C,ASN+DMPP,N1,592,0.05453135
15C,ASN+DMPP,N1,593,0.05447032
15C,ASN+DMPP,N1,594,0.05440929
15C,ASN+DMPP,N1,595,0.05434826
15C,ASN+DMPP,N1,596,0.05431183
15C,ASN+DMPP,N1,597,0.05430098
15C,ASN+DMPP,N1,598,0.05429013
15C,ASN+DMPP,N1,599,0.05427928
15C,ASN+DMPP,N1,600,0.05426843
15C,ASN+DMPP,N1,601,0.05425758
15C,ASN+DMPP,N1,602,0.05424673
15C,ASN+DMPP,N1,603,0.05423588
15C,ASN+DMPP,N1,604,0.05422503
15C,ASN+DMPP,N1,605,0.05421937
15C,ASN+DMPP,N1,606,0.05423731
15C,ASN+DMPP,N1,607,0.05425526
15C,ASN+DMPP,N1,608,0.0542732
15C,ASN+DMPP,N1,609,0.05429115
15C,ASN+DMPP,N1,610,0.05430909
15C,ASN+DMPP,N1,611,0.05432704
15C,ASN+DMPP,N1,612,0.05434499
15C,ASN+DMPP,N1,613,0.05436293
15C,ASN+DMPP,N1,614,0.05438088
15C,ASN+DMPP,N1,615,0.05437646
15C,ASN+DMPP,N1,616,0.0543687
15C,ASN+DMPP,N1,617,0.05436095
15C,ASN+DMPP,N1,618,0.05435319
15C,ASN+DMPP,N1,619,0.05434544
15C,ASN+DMPP,N1,620,0.05433768
15C,ASN+DMPP,N1,621,0.05432993
15C,ASN+DMPP,N1,622,0.05432217
15C,ASN+DMPP,N1,623,0.05431441
15C,ASN+DMPP,N1,624,0.05427863
15C,ASN+DMPP,N1,625,0.05422082
15C,ASN+DMPP,N1,626,0.05416301
15C,ASN+DMPP,N1,627,0.0541052
15C,ASN+DMPP,N1,628,0.05404739
15C,ASN+DMPP,N1,629,0.05398959
15C,ASN+DMPP,N1,630,0.05393178
15C,ASN+DMPP,N1,631,0.05387397
15C,ASN+DMPP,N1,632,0.05381616
15C,ASN+DMPP,N1,633,0.0537415
15C,ASN+DMPP,N1,634,0.0536163
15C,ASN+DMPP,N1,635,0.0534911
15C,ASN+DMPP,N1,636,0.0533659
15C,ASN+DMPP,N1,637,0.0532407
15C,ASN+DMPP,N1,638,0.05311549
15C,ASN+DMPP,N1,639,0.05299029
15C,ASN+DMPP,N1,640,0.05286509
15C,ASN+DMPP,N1,641,0.05273989
15C,ASN+DMPP,N1,642,0.05261469
15C,ASN+DMPP,N1,643,0.05241343
15C,ASN+DMPP,N1,644,0.05220732
15C,ASN+DMPP,N1,645,0.0520012
15C,ASN+DMPP,N1,646,0.05179509
15C,ASN+DMPP,N1,647,0.05158898
15C,ASN+DMPP,N1,648,0.05138287
15C,ASN+DMPP,N1,649,0.05117676
15C,ASN+DMPP,N1,650,0.05097064
15C,ASN+DMPP,N1,651,0.05076453
15C,ASN+DMPP,N1,652,0.05052032
15C,ASN+DMPP,N1,653,0.05025373
15C,ASN+DMPP,N1,654,0.04998713
15C,ASN+DMPP,N1,655,0.04972054
15C,ASN+DMPP,N1,656,0.04945395
15C,ASN+DMPP,N1,657,0.04918736
15C,ASN+DMPP,N1,658,0.04892076
15C,ASN+DMPP,N1,659,0.04865417
15C,ASN+DMPP,N1,660,0.04838758
