ID_Parcela,Treatment,Nitrogen,wave,RFL
13A,ASN+DMPP,N0,466,0.03088583
13A,ASN+DMPP,N0,467,0.03091207
13A,ASN+DMPP,N0,468,0.0309383
13A,ASN+DMPP,N0,469,0.03096454
13A,ASN+DMPP,N0,470,0.03099077
13A,ASN+DMPP,N0,471,0.03101701
13A,ASN+DMPP,N0,472,0.03104324
13A,ASN+DMPP,N0,473,0.03106948
13A,ASN+DMPP,N0,474,0.03109572
13A,ASN+DMPP,N0,475,0.03112342
13A,ASN+DMPP,N0,476,0.03115249
13A,ASN+DMPP,N0,477,0.03118156
13A,ASN+DMPP,N0,478,0.03121063
13A,ASN+DMPP,N0,479,0.0312397
13A,ASN+DMPP,N0,480,0.03126876
13A,ASN+DMPP,N0,481,0.03129783
13A,ASN+DMPP,N0,482,0.0313269
13A,ASN+DMPP,N0,483,0.03135597
13A,ASN+DMPP,N0,484,0.03140732
13A,ASN+DMPP,N0,485,0.03154252
13A,ASN+DMPP,N0,486,0.03167772
13A,ASN+DMPP,N0,487,0.03181291
13A,ASN+DMPP,N0,488,0.03194811
13A,ASN+DMPP,N0,489,0.03208331
13A,ASN+DMPP,N0,490,0.03221851
13A,ASN+DMPP,N0,491,0.0323537
13A,ASN+DMPP,N0,492,0.0324889
13A,ASN+DMPP,N0,493,0.0326241
13A,ASN+DMPP,N0,494,0.03292052
13A,ASN+DMPP,N0,495,0.03323487
13A,ASN+DMPP,N0,496,0.03354921
13A,ASN+DMPP,N0,497,0.03386355
13A,ASN+DMPP,N0,498,0.0341779
13A,ASN+DMPP,N0,499,0.03449224
13A,ASN+DMPP,N0,500,0.03480658
13A,ASN+DMPP,N0,501,0.03512093
13A,ASN+DMPP,N0,502,0.03543527
13A,ASN+DMPP,N0,503,0.03584277
13A,ASN+DMPP,N0,504,0.036315
13A,ASN+DMPP,N0,505,0.03678723
13A,ASN+DMPP,N0,506,0.03725946
13A,ASN+DMPP,N0,507,0.03773169
13A,ASN+DMPP,N0,508,0.03820392
13A,ASN+DMPP,N0,509,0.03867615
13A,ASN+DMPP,N0,510,0.03914838
13A,ASN+DMPP,N0,511,0.03962061
13A,ASN+DMPP,N0,512,0.04012488
13A,ASN+DMPP,N0,513,0.04071152
13A,ASN+DMPP,N0,514,0.04129817
13A,ASN+DMPP,N0,515,0.04188481
13A,ASN+DMPP,N0,516,0.04247146
13A,ASN+DMPP,N0,517,0.0430581
13A,ASN+DMPP,N0,518,0.04364474
13A,ASN+DMPP,N0,519,0.04423139
13A,ASN+DMPP,N0,520,0.04481803
13A,ASN+DMPP,N0,521,0.04540468
13A,ASN+DMPP,N0,522,0.04601212
13A,ASN+DMPP,N0,523,0.04662021
13A,ASN+DMPP,N0,524,0.04722829
13A,ASN+DMPP,N0,525,0.04783638
13A,ASN+DMPP,N0,526,0.04844447
13A,ASN+DMPP,N0,527,0.04905255
13A,ASN+DMPP,N0,528,0.04966064
13A,ASN+DMPP,N0,529,0.05026872
13A,ASN+DMPP,N0,530,0.05087681
13A,ASN+DMPP,N0,531,0.05141015
13A,ASN+DMPP,N0,532,0.051905
13A,ASN+DMPP,N0,533,0.05239984
13A,ASN+DMPP,N0,534,0.05289468
13A,ASN+DMPP,N0,535,0.05338952
13A,ASN+DMPP,N0,536,0.05388436
13A,ASN+DMPP,N0,537,0.0543792
13A,ASN+DMPP,N0,538,0.05487404
13A,ASN+DMPP,N0,539,0.05536888
13A,ASN+DMPP,N0,540,0.05578204
13A,ASN+DMPP,N0,541,0.0560435
13A,ASN+DMPP,N0,542,0.05630496
13A,ASN+DMPP,N0,543,0.05656642
13A,ASN+DMPP,N0,544,0.05682788
13A,ASN+DMPP,N0,545,0.05708933
13A,ASN+DMPP,N0,546,0.05735079
13A,ASN+DMPP,N0,547,0.05761225
13A,ASN+DMPP,N0,548,0.05787371
13A,ASN+DMPP,N0,549,0.05812515
13A,ASN+DMPP,N0,550,0.05813613
13A,ASN+DMPP,N0,551,0.05814711
13A,ASN+DMPP,N0,552,0.05815809
13A,ASN+DMPP,N0,553,0.05816907
13A,ASN+DMPP,N0,554,0.05818005
13A,ASN+DMPP,N0,555,0.05819103
13A,ASN+DMPP,N0,556,0.05820202
13A,ASN+DMPP,N0,557,0.058213
13A,ASN+DMPP,N0,558,0.05822398
13A,ASN+DMPP,N0,559,0.05813966
13A,ASN+DMPP,N0,560,0.05802009
13A,ASN+DMPP,N0,561,0.05790052
13A,ASN+DMPP,N0,562,0.05778095
13A,ASN+DMPP,N0,563,0.05766138
13A,ASN+DMPP,N0,564,0.05754181
13A,ASN+DMPP,N0,565,0.05742224
13A,ASN+DMPP,N0,566,0.05730267
13A,ASN+DMPP,N0,567,0.0571831
13A,ASN+DMPP,N0,568,0.05704304
13A,ASN+DMPP,N0,569,0.05687468
13A,ASN+DMPP,N0,570,0.05670633
13A,ASN+DMPP,N0,571,0.05653797
13A,ASN+DMPP,N0,572,0.05636961
13A,ASN+DMPP,N0,573,0.05620126
13A,ASN+DMPP,N0,574,0.0560329
13A,ASN+DMPP,N0,575,0.05586455
13A,ASN+DMPP,N0,576,0.05569619
13A,ASN+DMPP,N0,577,0.05552716
13A,ASN+DMPP,N0,578,0.05535264
13A,ASN+DMPP,N0,579,0.05517813
13A,ASN+DMPP,N0,580,0.05500362
13A,ASN+DMPP,N0,581,0.05482911
13A,ASN+DMPP,N0,582,0.05465459
13A,ASN+DMPP,N0,583,0.05448008
13A,ASN+DMPP,N0,584,0.05430557
13A,ASN+DMPP,N0,585,0.05413105
13A,ASN+DMPP,N0,586,0.05395654
13A,ASN+DMPP,N0,587,0.05381763
13A,ASN+DMPP,N0,588,0.05368763
13A,ASN+DMPP,N0,589,0.05355762
13A,ASN+DMPP,N0,590,0.05342761
13A,ASN+DMPP,N0,591,0.0532976
13A,ASN+DMPP,N0,592,0.0531676
13A,ASN+DMPP,N0,593,0.05303759
13A,ASN+DMPP,N0,594,0.05290758
13A,ASN+DMPP,N0,595,0.05277757
13A,ASN+DMPP,N0,596,0.05268264
13A,ASN+DMPP,N0,597,0.05262422
13A,ASN+DMPP,N0,598,0.05256579
13A,ASN+DMPP,N0,599,0.05250737
13A,ASN+DMPP,N0,600,0.05244895
13A,ASN+DMPP,N0,601,0.05239052
13A,ASN+DMPP,N0,602,0.0523321
13A,ASN+DMPP,N0,603,0.05227367
13A,ASN+DMPP,N0,604,0.05221525
13A,ASN+DMPP,N0,605,0.05215955
13A,ASN+DMPP,N0,606,0.05211628
13A,ASN+DMPP,N0,607,0.05207302
13A,ASN+DMPP,N0,608,0.05202975
13A,ASN+DMPP,N0,609,0.05198649
13A,ASN+DMPP,N0,610,0.05194322
13A,ASN+DMPP,N0,611,0.05189995
13A,ASN+DMPP,N0,612,0.05185669
13A,ASN+DMPP,N0,613,0.05181342
13A,ASN+DMPP,N0,614,0.05177015
13A,ASN+DMPP,N0,615,0.05170147
13A,ASN+DMPP,N0,616,0.051629
13A,ASN+DMPP,N0,617,0.05155652
13A,ASN+DMPP,N0,618,0.05148405
13A,ASN+DMPP,N0,619,0.05141158
13A,ASN+DMPP,N0,620,0.0513391
13A,ASN+DMPP,N0,621,0.05126663
13A,ASN+DMPP,N0,622,0.05119415
13A,ASN+DMPP,N0,623,0.05112168
13A,ASN+DMPP,N0,624,0.05103215
13A,ASN+DMPP,N0,625,0.05092922
13A,ASN+DMPP,N0,626,0.0508263
13A,ASN+DMPP,N0,627,0.05072338
13A,ASN+DMPP,N0,628,0.05062045
13A,ASN+DMPP,N0,629,0.05051753
13A,ASN+DMPP,N0,630,0.0504146
13A,ASN+DMPP,N0,631,0.05031168
13A,ASN+DMPP,N0,632,0.05020876
13A,ASN+DMPP,N0,633,0.050101
13A,ASN+DMPP,N0,634,0.04997874
13A,ASN+DMPP,N0,635,0.04985648
13A,ASN+DMPP,N0,636,0.04973422
13A,ASN+DMPP,N0,637,0.04961197
13A,ASN+DMPP,N0,638,0.04948971
13A,ASN+DMPP,N0,639,0.04936745
13A,ASN+DMPP,N0,640,0.04924519
13A,ASN+DMPP,N0,641,0.04912293
13A,ASN+DMPP,N0,642,0.04900068
13A,ASN+DMPP,N0,643,0.04884282
13A,ASN+DMPP,N0,644,0.04868269
13A,ASN+DMPP,N0,645,0.04852256
13A,ASN+DMPP,N0,646,0.04836243
13A,ASN+DMPP,N0,647,0.04820231
13A,ASN+DMPP,N0,648,0.04804218
13A,ASN+DMPP,N0,649,0.04788205
13A,ASN+DMPP,N0,650,0.04772192
13A,ASN+DMPP,N0,651,0.04756179
13A,ASN+DMPP,N0,652,0.04736816
13A,ASN+DMPP,N0,653,0.04715486
13A,ASN+DMPP,N0,654,0.04694155
13A,ASN+DMPP,N0,655,0.04672824
13A,ASN+DMPP,N0,656,0.04651493
13A,ASN+DMPP,N0,657,0.04630163
13A,ASN+DMPP,N0,658,0.04608832
13A,ASN+DMPP,N0,659,0.04587501
13A,ASN+DMPP,N0,660,0.0456617
13A,ASN+DMPP,N0,661,0.04547959
13A,ASN+DMPP,N0,662,0.04536378
13A,ASN+DMPP,N0,663,0.04524796
13A,ASN+DMPP,N0,664,0.04513215
13A,ASN+DMPP,N0,665,0.04501634
13A,ASN+DMPP,N0,666,0.04490052
13A,ASN+DMPP,N0,667,0.04478471
13A,ASN+DMPP,N0,668,0.0446689
13A,ASN+DMPP,N0,669,0.04455309
13A,ASN+DMPP,N0,670,0.04444148
13A,ASN+DMPP,N0,671,0.04474699
13A,ASN+DMPP,N0,672,0.0450525
13A,ASN+DMPP,N0,673,0.04535801
13A,ASN+DMPP,N0,674,0.04566352
13A,ASN+DMPP,N0,675,0.04596903
13A,ASN+DMPP,N0,676,0.04627454
13A,ASN+DMPP,N0,677,0.04658005
13A,ASN+DMPP,N0,678,0.04688556
13A,ASN+DMPP,N0,679,0.04719107
13A,ASN+DMPP,N0,680,0.04795539
13A,ASN+DMPP,N0,681,0.04891637
13A,ASN+DMPP,N0,682,0.04987735
13A,ASN+DMPP,N0,683,0.05083833
13A,ASN+DMPP,N0,684,0.05179931
13A,ASN+DMPP,N0,685,0.05276029
13A,ASN+DMPP,N0,686,0.05372126
13A,ASN+DMPP,N0,687,0.05468224
13A,ASN+DMPP,N0,688,0.05564322
13A,ASN+DMPP,N0,689,0.05703682
13A,ASN+DMPP,N0,690,0.05910711
13A,ASN+DMPP,N0,691,0.0611774
13A,ASN+DMPP,N0,692,0.06324769
13A,ASN+DMPP,N0,693,0.06531798
13A,ASN+DMPP,N0,694,0.06738827
13A,ASN+DMPP,N0,695,0.06945856
13A,ASN+DMPP,N0,696,0.07152885
13A,ASN+DMPP,N0,697,0.07359914
13A,ASN+DMPP,N0,698,0.07578859
13A,ASN+DMPP,N0,699,0.07934855
13A,ASN+DMPP,N0,700,0.08290852
13A,ASN+DMPP,N0,701,0.08646848
13A,ASN+DMPP,N0,702,0.09002844
13A,ASN+DMPP,N0,703,0.09358841
13A,ASN+DMPP,N0,704,0.09714837
13A,ASN+DMPP,N0,705,0.10070833
13A,ASN+DMPP,N0,706,0.1042683
13A,ASN+DMPP,N0,707,0.10782826
13A,ASN+DMPP,N0,708,0.11252352
13A,ASN+DMPP,N0,709,0.11755791
13A,ASN+DMPP,N0,710,0.1225923
13A,ASN+DMPP,N0,711,0.12762669
13A,ASN+DMPP,N0,712,0.13266108
13A,ASN+DMPP,N0,713,0.13769548
13A,ASN+DMPP,N0,714,0.14272987
13A,ASN+DMPP,N0,715,0.14776426
13A,ASN+DMPP,N0,716,0.15279865
13A,ASN+DMPP,N0,717,0.15830801
13A,ASN+DMPP,N0,718,0.16437494
13A,ASN+DMPP,N0,719,0.17044188
13A,ASN+DMPP,N0,720,0.17650882
13A,ASN+DMPP,N0,721,0.18257576
13A,ASN+DMPP,N0,722,0.1886427
13A,ASN+DMPP,N0,723,0.19470963
13A,ASN+DMPP,N0,724,0.20077657
13A,ASN+DMPP,N0,725,0.20684351
13A,ASN+DMPP,N0,726,0.21289459
13A,ASN+DMPP,N0,727,0.21885578
13A,ASN+DMPP,N0,728,0.22481696
13A,ASN+DMPP,N0,729,0.23077815
13A,ASN+DMPP,N0,730,0.23673934
13A,ASN+DMPP,N0,731,0.24270053
13A,ASN+DMPP,N0,732,0.24866172
13A,ASN+DMPP,N0,733,0.25462291
13A,ASN+DMPP,N0,734,0.2605841
13A,ASN+DMPP,N0,735,0.26654528
13A,ASN+DMPP,N0,736,0.27191542
13A,ASN+DMPP,N0,737,0.27717298
13A,ASN+DMPP,N0,738,0.28243053
13A,ASN+DMPP,N0,739,0.28768809
13A,ASN+DMPP,N0,740,0.29294564
13A,ASN+DMPP,N0,741,0.2982032
13A,ASN+DMPP,N0,742,0.30346075
13A,ASN+DMPP,N0,743,0.30871831
13A,ASN+DMPP,N0,744,0.31397586
13A,ASN+DMPP,N0,745,0.31852604
13A,ASN+DMPP,N0,746,0.32244892
13A,ASN+DMPP,N0,747,0.3263718
13A,ASN+DMPP,N0,748,0.33029468
13A,ASN+DMPP,N0,749,0.33421756
13A,ASN+DMPP,N0,750,0.33814044
13A,ASN+DMPP,N0,751,0.34206331
13A,ASN+DMPP,N0,752,0.34598619
13A,ASN+DMPP,N0,753,0.34990907
13A,ASN+DMPP,N0,754,0.35349793
13A,ASN+DMPP,N0,755,0.35590252
13A,ASN+DMPP,N0,756,0.35830712
13A,ASN+DMPP,N0,757,0.36071171
13A,ASN+DMPP,N0,758,0.36311631
13A,ASN+DMPP,N0,759,0.36552091
13A,ASN+DMPP,N0,760,0.3679255
13A,ASN+DMPP,N0,761,0.3703301
13A,ASN+DMPP,N0,762,0.37273469
13A,ASN+DMPP,N0,763,0.37513929
13A,ASN+DMPP,N0,764,0.37616467
13A,ASN+DMPP,N0,765,0.37705365
13A,ASN+DMPP,N0,766,0.37794262
13A,ASN+DMPP,N0,767,0.3788316
13A,ASN+DMPP,N0,768,0.37972058
13A,ASN+DMPP,N0,769,0.38060956
13A,ASN+DMPP,N0,770,0.38149854
13A,ASN+DMPP,N0,771,0.38238752
13A,ASN+DMPP,N0,772,0.38327649
13A,ASN+DMPP,N0,773,0.38359644
13A,ASN+DMPP,N0,774,0.38353704
13A,ASN+DMPP,N0,775,0.38347764
13A,ASN+DMPP,N0,776,0.38341823
13A,ASN+DMPP,N0,777,0.38335883
13A,ASN+DMPP,N0,778,0.38329943
13A,ASN+DMPP,N0,779,0.38324003
13A,ASN+DMPP,N0,780,0.38318063
13A,ASN+DMPP,N0,781,0.38312123
13A,ASN+DMPP,N0,782,0.38285814
13A,ASN+DMPP,N0,783,0.3820964
13A,ASN+DMPP,N0,784,0.38133465
13A,ASN+DMPP,N0,785,0.38057291
13A,ASN+DMPP,N0,786,0.37981116
13A,ASN+DMPP,N0,787,0.37904942
13A,ASN+DMPP,N0,788,0.37828768
13A,ASN+DMPP,N0,789,0.37752593
13A,ASN+DMPP,N0,790,0.37676419
13A,ASN+DMPP,N0,791,0.37600244
13A,ASN+DMPP,N0,792,0.37479352
13A,ASN+DMPP,N0,793,0.37357547
13A,ASN+DMPP,N0,794,0.37235742
13A,ASN+DMPP,N0,795,0.37113937
13A,ASN+DMPP,N0,796,0.36992132
13A,ASN+DMPP,N0,797,0.36870327
13A,ASN+DMPP,N0,798,0.36748522
13A,ASN+DMPP,N0,799,0.36626717
13A,ASN+DMPP,N0,800,0.36504912
13B,ASN+DMPP,N2,400,0.02352419
13B,ASN+DMPP,N2,401,0.02356618
13B,ASN+DMPP,N2,402,0.02360817
13B,ASN+DMPP,N2,403,0.02365015
13B,ASN+DMPP,N2,404,0.02369214
13B,ASN+DMPP,N2,405,0.02373413
13B,ASN+DMPP,N2,406,0.02377612
13B,ASN+DMPP,N2,407,0.02381811
13B,ASN+DMPP,N2,408,0.02386009
13B,ASN+DMPP,N2,409,0.02390208
13B,ASN+DMPP,N2,410,0.02397663
13B,ASN+DMPP,N2,411,0.02406582
13B,ASN+DMPP,N2,412,0.024155
13B,ASN+DMPP,N2,413,0.02424418
13B,ASN+DMPP,N2,414,0.02433336
13B,ASN+DMPP,N2,415,0.02442254
13B,ASN+DMPP,N2,416,0.02451173
13B,ASN+DMPP,N2,417,0.02460091
13B,ASN+DMPP,N2,418,0.02469009
13B,ASN+DMPP,N2,419,0.0247898
13B,ASN+DMPP,N2,420,0.02490667
13B,ASN+DMPP,N2,421,0.02502355
13B,ASN+DMPP,N2,422,0.02514043
13B,ASN+DMPP,N2,423,0.02525731
13B,ASN+DMPP,N2,424,0.02537419
13B,ASN+DMPP,N2,425,0.02549106
13B,ASN+DMPP,N2,426,0.02560794
13B,ASN+DMPP,N2,427,0.02572482
13B,ASN+DMPP,N2,428,0.02584227
13B,ASN+DMPP,N2,429,0.02596735
13B,ASN+DMPP,N2,430,0.02609242
13B,ASN+DMPP,N2,431,0.0262175
13B,ASN+DMPP,N2,432,0.02634257
13B,ASN+DMPP,N2,433,0.02646765
13B,ASN+DMPP,N2,434,0.02659272
13B,ASN+DMPP,N2,435,0.0267178
13B,ASN+DMPP,N2,436,0.02684288
13B,ASN+DMPP,N2,437,0.02696795
13B,ASN+DMPP,N2,438,0.02708116
13B,ASN+DMPP,N2,439,0.02719063
13B,ASN+DMPP,N2,440,0.0273001
13B,ASN+DMPP,N2,441,0.02740957
13B,ASN+DMPP,N2,442,0.02751904
13B,ASN+DMPP,N2,443,0.02762851
13B,ASN+DMPP,N2,444,0.02773798
13B,ASN+DMPP,N2,445,0.02784744
13B,ASN+DMPP,N2,446,0.02795691
13B,ASN+DMPP,N2,447,0.02804074
13B,ASN+DMPP,N2,448,0.02809322
13B,ASN+DMPP,N2,449,0.0281457
13B,ASN+DMPP,N2,450,0.02819818
13B,ASN+DMPP,N2,451,0.02825066
13B,ASN+DMPP,N2,452,0.02830315
13B,ASN+DMPP,N2,453,0.02835563
13B,ASN+DMPP,N2,454,0.02840811
13B,ASN+DMPP,N2,455,0.02846059
13B,ASN+DMPP,N2,456,0.02850898
13B,ASN+DMPP,N2,457,0.02853219
13B,ASN+DMPP,N2,458,0.02855541
13B,ASN+DMPP,N2,459,0.02857863
13B,ASN+DMPP,N2,460,0.02860184
13B,ASN+DMPP,N2,461,0.02862506
13B,ASN+DMPP,N2,462,0.02864828
13B,ASN+DMPP,N2,463,0.02867149
13B,ASN+DMPP,N2,464,0.02869471
13B,ASN+DMPP,N2,465,0.02871793
13B,ASN+DMPP,N2,466,0.02872369
13B,ASN+DMPP,N2,467,0.02872588
13B,ASN+DMPP,N2,468,0.02872807
13B,ASN+DMPP,N2,469,0.02873025
13B,ASN+DMPP,N2,470,0.02873244
13B,ASN+DMPP,N2,471,0.02873463
13B,ASN+DMPP,N2,472,0.02873682
13B,ASN+DMPP,N2,473,0.02873901
13B,ASN+DMPP,N2,474,0.0287412
13B,ASN+DMPP,N2,475,0.02874779
13B,ASN+DMPP,N2,476,0.02875845
13B,ASN+DMPP,N2,477,0.0287691
13B,ASN+DMPP,N2,478,0.02877976
13B,ASN+DMPP,N2,479,0.02879042
13B,ASN+DMPP,N2,480,0.02880107
13B,ASN+DMPP,N2,481,0.02881173
13B,ASN+DMPP,N2,482,0.02882239
13B,ASN+DMPP,N2,483,0.02883304
13B,ASN+DMPP,N2,484,0.02886611
13B,ASN+DMPP,N2,485,0.02898349
13B,ASN+DMPP,N2,486,0.02910087
13B,ASN+DMPP,N2,487,0.02921825
13B,ASN+DMPP,N2,488,0.02933562
13B,ASN+DMPP,N2,489,0.029453
13B,ASN+DMPP,N2,490,0.02957038
13B,ASN+DMPP,N2,491,0.02968776
13B,ASN+DMPP,N2,492,0.02980514
13B,ASN+DMPP,N2,493,0.02992252
13B,ASN+DMPP,N2,494,0.03019326
13B,ASN+DMPP,N2,495,0.03048105
13B,ASN+DMPP,N2,496,0.03076884
13B,ASN+DMPP,N2,497,0.03105662
13B,ASN+DMPP,N2,498,0.03134441
13B,ASN+DMPP,N2,499,0.0316322
13B,ASN+DMPP,N2,500,0.03191999
13B,ASN+DMPP,N2,501,0.03220777
13B,ASN+DMPP,N2,502,0.03249556
13B,ASN+DMPP,N2,503,0.03287454
13B,ASN+DMPP,N2,504,0.03331688
13B,ASN+DMPP,N2,505,0.03375923
13B,ASN+DMPP,N2,506,0.03420158
13B,ASN+DMPP,N2,507,0.03464392
13B,ASN+DMPP,N2,508,0.03508627
13B,ASN+DMPP,N2,509,0.03552861
13B,ASN+DMPP,N2,510,0.03597096
13B,ASN+DMPP,N2,511,0.0364133
13B,ASN+DMPP,N2,512,0.03688788
13B,ASN+DMPP,N2,513,0.03744532
13B,ASN+DMPP,N2,514,0.03800276
13B,ASN+DMPP,N2,515,0.03856021
13B,ASN+DMPP,N2,516,0.03911765
13B,ASN+DMPP,N2,517,0.03967509
13B,ASN+DMPP,N2,518,0.04023254
13B,ASN+DMPP,N2,519,0.04078998
13B,ASN+DMPP,N2,520,0.04134743
13B,ASN+DMPP,N2,521,0.04190487
13B,ASN+DMPP,N2,522,0.04248194
13B,ASN+DMPP,N2,523,0.04305962
13B,ASN+DMPP,N2,524,0.04363729
13B,ASN+DMPP,N2,525,0.04421497
13B,ASN+DMPP,N2,526,0.04479265
13B,ASN+DMPP,N2,527,0.04537032
13B,ASN+DMPP,N2,528,0.045948
13B,ASN+DMPP,N2,529,0.04652568
13B,ASN+DMPP,N2,530,0.04710335
13B,ASN+DMPP,N2,531,0.047603
13B,ASN+DMPP,N2,532,0.04806244
13B,ASN+DMPP,N2,533,0.04852188
13B,ASN+DMPP,N2,534,0.04898132
13B,ASN+DMPP,N2,535,0.04944076
13B,ASN+DMPP,N2,536,0.0499002
13B,ASN+DMPP,N2,537,0.05035964
13B,ASN+DMPP,N2,538,0.05081908
13B,ASN+DMPP,N2,539,0.05127852
13B,ASN+DMPP,N2,540,0.05165418
13B,ASN+DMPP,N2,541,0.05187423
13B,ASN+DMPP,N2,542,0.05209428
13B,ASN+DMPP,N2,543,0.05231433
13B,ASN+DMPP,N2,544,0.05253438
13B,ASN+DMPP,N2,545,0.05275443
13B,ASN+DMPP,N2,546,0.05297449
13B,ASN+DMPP,N2,547,0.05319454
13B,ASN+DMPP,N2,548,0.05341459
13B,ASN+DMPP,N2,549,0.05362488
13B,ASN+DMPP,N2,550,0.05360104
13B,ASN+DMPP,N2,551,0.0535772
13B,ASN+DMPP,N2,552,0.05355336
13B,ASN+DMPP,N2,553,0.05352952
13B,ASN+DMPP,N2,554,0.05350568
13B,ASN+DMPP,N2,555,0.05348185
13B,ASN+DMPP,N2,556,0.05345801
13B,ASN+DMPP,N2,557,0.05343417
13B,ASN+DMPP,N2,558,0.05341033
13B,ASN+DMPP,N2,559,0.05328684
13B,ASN+DMPP,N2,560,0.05312649
13B,ASN+DMPP,N2,561,0.05296614
13B,ASN+DMPP,N2,562,0.0528058
13B,ASN+DMPP,N2,563,0.05264545
13B,ASN+DMPP,N2,564,0.0524851
13B,ASN+DMPP,N2,565,0.05232476
13B,ASN+DMPP,N2,566,0.05216441
13B,ASN+DMPP,N2,567,0.05200406
13B,ASN+DMPP,N2,568,0.05182665
13B,ASN+DMPP,N2,569,0.05162568
13B,ASN+DMPP,N2,570,0.05142471
13B,ASN+DMPP,N2,571,0.05122373
13B,ASN+DMPP,N2,572,0.05102276
13B,ASN+DMPP,N2,573,0.05082179
13B,ASN+DMPP,N2,574,0.05062081
13B,ASN+DMPP,N2,575,0.05041984
13B,ASN+DMPP,N2,576,0.05021887
13B,ASN+DMPP,N2,577,0.05001786
13B,ASN+DMPP,N2,578,0.04981653
13B,ASN+DMPP,N2,579,0.04961521
13B,ASN+DMPP,N2,580,0.04941388
13B,ASN+DMPP,N2,581,0.04921256
13B,ASN+DMPP,N2,582,0.04901123
13B,ASN+DMPP,N2,583,0.04880991
13B,ASN+DMPP,N2,584,0.04860858
13B,ASN+DMPP,N2,585,0.04840726
13B,ASN+DMPP,N2,586,0.04820593
13B,ASN+DMPP,N2,587,0.048042
13B,ASN+DMPP,N2,588,0.04788742
13B,ASN+DMPP,N2,589,0.04773284
13B,ASN+DMPP,N2,590,0.04757826
13B,ASN+DMPP,N2,591,0.04742368
13B,ASN+DMPP,N2,592,0.0472691
13B,ASN+DMPP,N2,593,0.04711452
13B,ASN+DMPP,N2,594,0.04695993
13B,ASN+DMPP,N2,595,0.04680535
13B,ASN+DMPP,N2,596,0.0466896
13B,ASN+DMPP,N2,597,0.04661427
13B,ASN+DMPP,N2,598,0.04653893
13B,ASN+DMPP,N2,599,0.0464636
13B,ASN+DMPP,N2,600,0.04638826
13B,ASN+DMPP,N2,601,0.04631293
13B,ASN+DMPP,N2,602,0.04623759
13B,ASN+DMPP,N2,603,0.04616226
13B,ASN+DMPP,N2,604,0.04608692
13B,ASN+DMPP,N2,605,0.0460145
13B,ASN+DMPP,N2,606,0.04595533
13B,ASN+DMPP,N2,607,0.04589616
13B,ASN+DMPP,N2,608,0.04583699
13B,ASN+DMPP,N2,609,0.04577782
13B,ASN+DMPP,N2,610,0.04571865
13B,ASN+DMPP,N2,611,0.04565948
13B,ASN+DMPP,N2,612,0.04560031
13B,ASN+DMPP,N2,613,0.04554114
13B,ASN+DMPP,N2,614,0.04548197
13B,ASN+DMPP,N2,615,0.04539652
13B,ASN+DMPP,N2,616,0.04530713
13B,ASN+DMPP,N2,617,0.04521774
13B,ASN+DMPP,N2,618,0.04512835
13B,ASN+DMPP,N2,619,0.04503897
13B,ASN+DMPP,N2,620,0.04494958
13B,ASN+DMPP,N2,621,0.04486019
13B,ASN+DMPP,N2,622,0.04477081
13B,ASN+DMPP,N2,623,0.04468142
13B,ASN+DMPP,N2,624,0.04457968
13B,ASN+DMPP,N2,625,0.04446824
13B,ASN+DMPP,N2,626,0.04435681
13B,ASN+DMPP,N2,627,0.04424537
13B,ASN+DMPP,N2,628,0.04413393
13B,ASN+DMPP,N2,629,0.04402249
13B,ASN+DMPP,N2,630,0.04391105
13B,ASN+DMPP,N2,631,0.04379961
13B,ASN+DMPP,N2,632,0.04368817
13B,ASN+DMPP,N2,633,0.04357357
13B,ASN+DMPP,N2,634,0.04344947
13B,ASN+DMPP,N2,635,0.04332536
13B,ASN+DMPP,N2,636,0.04320126
13B,ASN+DMPP,N2,637,0.04307716
13B,ASN+DMPP,N2,638,0.04295306
13B,ASN+DMPP,N2,639,0.04282896
13B,ASN+DMPP,N2,640,0.04270486
13B,ASN+DMPP,N2,641,0.04258076
13B,ASN+DMPP,N2,642,0.04245665
13B,ASN+DMPP,N2,643,0.04231567
13B,ASN+DMPP,N2,644,0.04217361
13B,ASN+DMPP,N2,645,0.04203155
13B,ASN+DMPP,N2,646,0.04188948
13B,ASN+DMPP,N2,647,0.04174742
13B,ASN+DMPP,N2,648,0.04160536
13B,ASN+DMPP,N2,649,0.0414633
13B,ASN+DMPP,N2,650,0.04132124
13B,ASN+DMPP,N2,651,0.04117918
13B,ASN+DMPP,N2,652,0.04098621
13B,ASN+DMPP,N2,653,0.04076334
13B,ASN+DMPP,N2,654,0.04054046
13B,ASN+DMPP,N2,655,0.04031759
13B,ASN+DMPP,N2,656,0.04009472
13B,ASN+DMPP,N2,657,0.03987185
13B,ASN+DMPP,N2,658,0.03964898
13B,ASN+DMPP,N2,659,0.0394261
13B,ASN+DMPP,N2,660,0.03920323
13B,ASN+DMPP,N2,661,0.03900694
13B,ASN+DMPP,N2,662,0.03886713
13B,ASN+DMPP,N2,663,0.03872732
13B,ASN+DMPP,N2,664,0.03858751
13B,ASN+DMPP,N2,665,0.0384477
13B,ASN+DMPP,N2,666,0.03830788
13B,ASN+DMPP,N2,667,0.03816807
13B,ASN+DMPP,N2,668,0.03802826
13B,ASN+DMPP,N2,669,0.03788845
13B,ASN+DMPP,N2,670,0.03775269
13B,ASN+DMPP,N2,671,0.03801795
