"TreeID","GNSS_Heigh","Species","X2019_DOYs","X2020_DOYs","X2021_DOYs","ID","cells","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12","coords.x1","coords.x2","coords.x3","Date","DOY","NDVI","NDVI_705","RDVI","SR","MSR","OSAVI","MSAVI","MTVI1","MTVI2","MCARI","MCARI1","MCARI2","EVI","NDVI_green","NDVI_swir","REIP_beetle","TC_greeness","TC_wetness","GM1","GM2","TCARI","T/O","TVI","SIPI","ARI","GNDVI","CIg","ARVI","AVI","ARV2","NBR","NBR-2","NDRE","MNDVI","RedEg1","RedEg2","WDRVI","NDWI","NDWI2","LWCI","CIre","CIgreen","IRECI","S2REP","RVI","PVI","REIP1","REIP2","G","R","PSSRa"
"01",196.096,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",1,27174,0.0313,0.041,0.0624,0.0486,0.0968,0.1927,0.2151,0.2424,0.2424,0.246,0.2246,0.1406,4831861.23510059,2865074.86813689,196.09565085176,2020-04-17,108,0.665979381443299,0.331499312242091,0.359258686914751,4.98765432098765,1.23330569358242,0.498465631929046,0.337977250887144,0.3006,0.323094915547068,0.0822999176954733,0.37575,0.323094915547068,0.395026498165512,0.124324324324324,0.0381156316916488,-1508.35931737837,0.13907984,-0.10702204,3.08814102564103,1.99070247933884,0.10348987654321,0.207616874492846,9.198,0.725429553264605,5.69506251324433,0.590551181102362,2.88461538461538,-0.00180531514523079,0.4434,0.59919587628866,0.26579634464752,0.230010952902519,0.429245283018868,0.0381156316916488,1.9917695473251,0.331499312242091,-0.334431630971993,0.0381156316916488,0.26579634464752,Inf,1.22210743801653,2.88461538461538,0.331451962809917,734.306569343066,4.98765432098765,-0.85713757487406,42.2445255474453,42.2445255474453,1.28395061728395,1.9917695473251,4.98765432098765
"02",195.577,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",2,26498,0.0309,0.039,0.0621,0.0415,0.0954,0.2055,0.2295,0.2455,0.2455,0.2433,0.2035,0.1244,4831858.18870665,2865101.16611861,195.577328935708,2020-04-17,108,0.710801393728223,0.393718042366691,0.380793230402744,5.91566265060241,1.43221352899009,0.529395973154362,0.361091038085739,0.325896,0.361673498063365,0.108595084337349,0.40737,0.361673498063365,0.424292845257904,0.198841698841699,0.0935412026726058,-1457.49877733529,0.14583232,-0.0862423,3.30917874396135,2.15408805031447,0.115770072289157,0.21868332620543,10.664,0.747735191637631,5.6208792878194,0.596228868660598,2.95330112721417,-0.000601406768876764,0.4451,0.651637630662021,0.327385779940524,0.24123208295212,0.440305074801995,0.0935412026726058,2.29879518072289,0.393718042366691,-0.25662376987131,0.0935412026726058,0.327385779940524,Inf,1.40566037735849,2.95330112721417,0.40496855345912,736.033151680291,5.91566265060241,-0.854071423844623,79.6253405994551,79.6253405994551,1.49638554216867,2.29879518072289,5.91566265060241
"03",196.401,"Quercus cerris","83,199,254,290","131,207,295","-",3,35268,0.0371,0.0521,0.0641,0.0743,0.1055,0.1491,0.1679,0.1916,0.1916,0.1977,0.2565,0.183,4831493.74258821,2864591.39278983,196.400558707695,2020-04-17,108,0.441143286949981,0.173526140155729,0.227477707829213,2.57873485868102,0.605843970839329,0.319483446818502,0.197929502603204,0.153,0.149957639310029,0.0325445491251682,0.19125,0.149957639310029,0.235230417518951,-0.0736994219653179,-0.144833742468199,-2285.18234165067,0.08610675,-0.15595965,2.32605304212168,1.41327014218009,0.0583292059219381,0.182573483862138,4.08,0.581045505829259,6.12195103917901,0.498631208447399,1.98907956318253,-0.00579419158582613,0.3211,0.336137645731478,0.0229578216764549,0.167235494880546,0.289801413665432,-0.144833742468199,1.41991924629879,0.173526140155729,-0.589985020329553,-0.144833742468199,0.0229578216764549,Inf,0.591469194312796,1.98907956318253,0.132282085308057,720.269495412844,2.57873485868102,-0.907382888517727,-369.627293577982,-369.627293577982,0.862718707940781,1.41991924629879,2.57873485868102
"04",199.188,"Quercus cerris","83,199,254,290","131,207,295","-",4,35266,0.0376,0.0459,0.0594,0.0629,0.0981,0.1515,0.1682,0.1937,0.1937,0.213,0.235,0.1623,4831456.8837614,2864591.58094102,199.187810994221,2020-04-17,108,0.509742790335152,0.218633540372671,0.258213781537388,3.07949125596184,0.754847929583029,0.36420547287566,0.225064011198457,0.182892,0.185634560055682,0.0428271224165342,0.228615,0.185634560055683,0.266536251375474,-0.0286181520850368,-0.0963377653370655,-2071.30188571475,0.09513197,-0.1360905,2.55050505050505,1.54434250764526,0.0693856597774245,0.190512402874058,5.176,0.60833982852689,6.64133691656627,0.530620308178586,2.26094276094276,-0.00459231013166188,0.3631,0.416399064692128,0.0882022471910113,0.182985149760886,0.327621658670322,-0.0963377653370655,1.55961844197138,0.218633540372671,-0.529111462258417,-0.0963377653370655,0.0882022471910113,Inf,0.714576962283384,2.26094276094276,0.162619266055046,725.332397003745,3.07949125596184,-0.905305818465528,-204.803370786517,-204.803370786517,0.944356120826709,1.55961844197138,3.07949125596184
"05",199.002,"Carpinus betulus","83,199,254,290","131,207,295","-",5,37640,0.0286,0.0363,0.0669,0.039,0.1097,0.2367,0.2648,0.2842,0.2842,0.2693,0.1926,0.107,4831620.15384711,2864450.84181864,199.00179189293,2020-04-17,108,0.758663366336634,0.475453934095494,0.431305294919669,7.28717948717949,1.6994776322799,0.58864238410596,0.431255755111377,0.396612,0.444833698284751,0.174788666666667,0.495765,0.444833698284751,0.491994060756852,0.263456090651558,0.192114093959732,-1619.83176069933,0.17549173,-0.05763386,3.53811659192825,2.15770282588879,0.139866769230769,0.237609069627565,12.978,0.790841584158416,5.83191282652921,0.618911990885787,3.24813153961136,-0.000576755722744887,0.4996,0.707636138613861,0.452965235173824,0.285714285714286,0.443005839045443,0.192114093959732,2.81282051282051,0.475453934095494,-0.156926727973895,0.192114093959732,0.452965235173824,Inf,1.41385597082954,3.24813153961136,0.487209298085688,737.370078740158,7.28717948717949,-0.81579399002553,52.3188976377953,52.3188976377953,1.71538461538462,2.81282051282051,7.28717948717949
"06",201.739,"Carpinus betulus","83,199,254,290","131,207,295","-",6,38318,0.0283,0.035,0.0651,0.0358,0.1096,0.2451,0.277,0.3067,0.3067,0.2913,0.1819,0.0961,4831652.70542044,2864406.9284172,201.739473861815,2020-04-17,108,0.790948905109489,0.507565337001376,0.462890978950941,8.56703910614525,1.92695047893627,0.625361194029851,0.476601696459979,0.435804,0.495456266400717,0.198688268156425,0.544755,0.495456266400717,0.537926926131851,0.290386521308226,0.255423659435121,-1658.10648392198,0.1946625,-0.03897763,3.76497695852535,2.23631386861314,0.139659217877095,0.223325686355953,13.73,0.812846715328467,6.23689551167771,0.649811726734804,3.71121351766513,-0.000161193862485281,0.5468,0.745410218978102,0.522840119165839,0.30863309352518,0.473456641844824,0.255423659435121,3.06145251396648,0.507565337001376,-0.0771776741387091,0.255423659435121,0.522840119165839,Inf,1.52737226277372,3.71121351766513,0.539398905109489,738.616236162362,8.56703910614525,-0.793539668037685,65.450184501845,65.450184501845,1.81843575418994,3.06145251396648,8.56703910614525
"07",199.619,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",7,37636,0.0326,0.0363,0.057,0.0382,0.095,0.1924,0.2178,0.2358,0.2358,0.2374,0.1938,0.1168,4831536.90426905,2864448.82621867,199.619340886907,2020-04-17,108,0.721167883211679,0.426426426426426,0.37749539563103,6.17277486910995,1.48450696700773,0.528147465437788,0.353436769550209,0.313872,0.354042168351614,0.122356020942408,0.39234,0.354042168351614,0.4141689373297,0.197478991596639,0.0977653631284916,-1787.39219712526,0.14163576,-0.08166849,3.37543859649123,2.02526315789474,0.113698429319372,0.215277809248078,10.004,0.741605839416058,7.01754385964912,0.610655737704918,3.13684210526316,-0.000478696193689756,0.4366,0.663766423357664,0.337492909812819,0.247907276239536,0.425634824667473,0.0977653631284916,2.4869109947644,0.426426426426426,-0.236646163807057,0.0977653631284916,0.337492909812819,Inf,1.29263157894737,3.13684210526316,0.363737263157895,737.26386036961,6.17277486910995,-0.863665509323827,11.0010266940452,11.0010266940452,1.49214659685864,2.4869109947644,6.17277486910995
"09",201.425,"Quercus robur","83,199,254,290","131,207,295","-",8,30245,0.0433,0.052,0.0652,0.0787,0.1227,0.176,0.2021,0.2416,0.2416,0.2357,0.2847,0.1796,4832426.37328814,2864886.64992896,201.425297672938,2020-04-17,108,0.508585700905401,0.218470705064548,0.287834345896194,3.06988564167726,0.752108912618521,0.393429106808245,0.268133464751731,0.213516,0.207591465624513,0.0506702668360864,0.266895,0.207591465624513,0.307637105302916,-0.093815149409312,-0.0818924567737032,-2249.74743830278,0.1226124,-0.15578631,2.69938650306748,1.43439282803586,0.0782115628970775,0.19879455165781,5.298,0.619107087105838,7.18746406267969,0.57496740547588,2.70552147239264,-0.0057850697282559,0.3927,0.415045270059319,0.147198480531814,0.226362265776438,0.326379357672248,-0.0818924567737032,1.55908513341804,0.218470705064548,-0.530235271242466,-0.0818924567737032,0.147198480531814,Inf,0.647106764466178,2.70552147239264,0.177004074979625,726.299249530957,3.06988564167726,-0.857928839655849,-402.162288930582,-402.162288930582,0.8284625158831,1.55908513341804,3.06988564167726
"10",200.391,"Quercus robur","83,199,254,290","131,207,295","-",9,29905,0.0414,0.0494,0.0627,0.0742,0.1145,0.1658,0.1875,0.2291,0.2291,0.2284,0.2773,0.1774,4832389.42976451,2864915.37277998,200.391366965058,2020-04-17,108,0.510715463237718,0.213566507684155,0.281264688959568,3.08760107816712,0.757157101162874,0.387835096050075,0.258157530052767,0.205116,0.201833833495456,0.0462012129380054,0.256395,0.201833833495456,0.297016413560362,-0.0840029218407596,-0.0951816745655608,-2290.91349606585,0.11565202,-0.15613623,2.64433811802233,1.44803493449782,0.0729396226415094,0.188068649238726,5.036,0.618859215298384,7.2153388632359,0.570253598355038,2.65390749601276,-0.00567395075679203,0.3826,0.41753709198813,0.127183271832718,0.219705300197933,0.333527357392317,-0.0951816745655608,1.54312668463612,0.213566507684155,-0.528163937802492,-0.0951816745655608,0.127183271832718,Inf,0.637554585152838,2.65390749601276,0.164062358078603,724.493177387914,3.08760107816712,-0.870292351871319,-358.289473684211,-358.289473684211,0.845013477088949,1.54312668463612,3.08760107816712
"11",196.089,"Populus alba","83,199,254,290","131,207,295","-",10,30281,0.0455,0.0658,0.0888,0.0879,0.1462,0.2124,0.2368,0.2606,0.2606,0.2436,0.2464,0.1677,4833149.89153988,2864896.59659328,196.089131515066,2020-04-17,108,0.495552367288379,0.249038872276805,0.292543832323813,2.96473265073948,0.721839902760845,0.39396656833825,0.277782891769565,0.250092,0.2374815145555,0.0778735381114903,0.312615,0.2374815145555,0.333526458091927,0.00509337860780984,0.0280078895463511,-1509.71854654313,0.12843894,-0.10687989,2.39189189189189,1.45280437756498,0.117617542662116,0.2985470141749,7.506,0.617216642754663,4.4213159808235,0.491700057240985,1.93468468468468,-0.00439483986026663,0.3993,0.399796269727403,0.216904039224842,0.190050712388312,0.281219272369715,0.0280078895463511,1.66325369738339,0.249038872276805,-0.542646542646543,0.0280078895463511,0.216904039224842,Inf,0.619699042407661,1.93468468468468,0.216322571819425,724.663897280967,2.96473265073948,-0.839136301088336,-381.019637462236,-381.019637462236,1.01023890784983,1.66325369738339,2.96473265073948
"12",198.195,"Populus alba","83,199,254,290","131,207,295","-",11,30281,0.0455,0.0658,0.0888,0.0879,0.1462,0.2124,0.2368,0.2606,0.2606,0.2436,0.2464,0.1677,4833148.61641292,2864888.73019319,198.1947857117,2020-04-17,108,0.495552367288379,0.249038872276805,0.292543832323813,2.96473265073948,0.721839902760845,0.39396656833825,0.277782891769565,0.250092,0.2374815145555,0.0778735381114903,0.312615,0.2374815145555,0.333526458091927,0.00509337860780984,0.0280078895463511,-1509.71854654313,0.12843894,-0.10687989,2.39189189189189,1.45280437756498,0.117617542662116,0.2985470141749,7.506,0.617216642754663,4.4213159808235,0.491700057240985,1.93468468468468,-0.00439483986026663,0.3993,0.399796269727403,0.216904039224842,0.190050712388312,0.281219272369715,0.0280078895463511,1.66325369738339,0.249038872276805,-0.542646542646543,0.0280078895463511,0.216904039224842,Inf,0.619699042407661,1.93468468468468,0.216322571819425,724.663897280967,2.96473265073948,-0.839136301088336,-381.019637462236,-381.019637462236,1.01023890784983,1.66325369738339,2.96473265073948
"08",198.305,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",12,38313,0.0308,0.0377,0.0584,0.0397,0.0953,0.1946,0.2136,0.2366,0.2366,0.2498,0.1938,0.1111,4831548.46935269,2864406.14589714,198.304849878129,2020-04-17,108,0.712631197973218,0.411851851851852,0.374589218853034,5.95969773299748,1.44124921566756,0.523502177400871,0.35088046458599,0.312708,0.350043919333769,0.115752292191436,0.390885,0.350043919333769,0.412944087915775,0.190621814475026,0.0994423791821561,-1604.68579793301,0.1424811,-0.07781064,3.33219178082192,2.04197271773347,0.113652846347607,0.217101000251576,10.042,0.744842562432139,6.63010823786457,0.60406779661017,3.0513698630137,-0.000499706693897059,0.4599,0.653778501628665,0.360943341961461,0.27123647097409,0.425730641759566,0.0994423791821561,2.40050377833753,0.411851851851852,-0.253156565656566,0.0994423791821561,0.360943341961461,Inf,1.24134312696747,3.0513698630137,0.355099055613851,734.700402819738,5.95969773299748,-0.862874244542037,37.6435045317221,37.6435045317221,1.47103274559194,2.40050377833753,5.95969773299748
"13",197.919,"Tilia cordata","83,199,254,290","131,207,295","-",13,37302,0.0288,0.0368,0.0573,0.0407,0.0986,0.1969,0.2251,0.2556,0.2556,0.2632,0.186,0.112,4831608.52157649,2864476.57279532,197.919375591586,2020-04-17,108,0.725278434019575,0.41564967695621,0.394794041838028,6.28009828009828,1.50601242616598,0.546316020162174,0.379925460005605,0.335352,0.373616527428646,0.120258083538084,0.41919,0.373616527428647,0.439001470828567,0.169387755102041,0.157608695652174,-1812.61356097129,0.15489551,-0.0662283,3.43630017452007,1.99695740365112,0.113667862407862,0.208062473390621,10.036,0.7654404319946,7.31001915118819,0.633748801534036,3.46073298429319,-0.000909026726601852,0.4857,0.668575767802902,0.390642002176279,0.248322147651007,0.443252399774139,0.157608695652174,2.42260442260442,0.41564967695621,-0.228493812254754,0.157608695652174,0.390642002176279,Inf,1.28296146044625,3.46073298429319,0.368238945233266,737.79501525941,6.28009828009828,-0.844081705974524,-2.26093591047811,-2.26093591047811,1.40786240786241,2.42260442260442,6.28009828009828
"14",200.707,"Tilia cordata","83,199,254,290","131,207,295","-",14,37302,0.0288,0.0368,0.0573,0.0407,0.0986,0.1969,0.2251,0.2556,0.2556,0.2632,0.186,0.112,4831622.10586076,2864461.80378299,200.707065043723,2020-04-17,108,0.725278434019575,0.41564967695621,0.394794041838028,6.28009828009828,1.50601242616598,0.546316020162174,0.379925460005605,0.335352,0.373616527428646,0.120258083538084,0.41919,0.373616527428647,0.439001470828567,0.169387755102041,0.157608695652174,-1812.61356097129,0.15489551,-0.0662283,3.43630017452007,1.99695740365112,0.113667862407862,0.208062473390621,10.036,0.7654404319946,7.31001915118819,0.633748801534036,3.46073298429319,-0.000909026726601852,0.4857,0.668575767802902,0.390642002176279,0.248322147651007,0.443252399774139,0.157608695652174,2.42260442260442,0.41564967695621,-0.228493812254754,0.157608695652174,0.390642002176279,Inf,1.28296146044625,3.46073298429319,0.368238945233266,737.79501525941,6.28009828009828,-0.844081705974524,-2.26093591047811,-2.26093591047811,1.40786240786241,2.42260442260442,6.28009828009828
"15",197.77,"Quercus robur","83,199,254,290","131,207,295","-",15,29603,0.0362,0.0407,0.0602,0.0542,0.1063,0.1734,0.1916,0.2269,0.2269,0.2294,0.217,0.1305,4833103.39560474,2864922.52660271,197.769752615367,2020-04-17,108,0.614372109569548,0.324610591900311,0.325733116711613,4.18634686346863,1.04605641746962,0.454164588528678,0.299134164524561,0.258048,0.271051252280165,0.0840985977859779,0.32256,0.271051252280165,0.346272606969563,0.0524475524475524,0.0223023203424195,-2137.38700901145,0.12644285,-0.10092159,2.88039867109635,1.63123236124177,0.102051697416974,0.22470201331104,7.392,0.67840626111704,7.20395795763885,0.580633925461512,2.76910299003322,-0.00332478490622608,0.4046,0.538815368196371,0.269725797425853,0.248920863309352,0.361944777911164,0.0223023203424195,1.96125461254613,0.324610591900311,-0.409806216673169,0.0223023203424195,0.269725797425853,Inf,0.80244590780809,2.76910299003322,0.224131326434619,730.357675111773,4.18634686346863,-0.872468330021241,-192.69001490313,-192.69001490313,1.11070110701107,1.96125461254613,4.18634686346863
"16",198.723,"Quercus robur","83,199,254,290","131,207,295","-",16,28926,0.0337,0.0407,0.0596,0.056,0.1078,0.1748,0.1984,0.2322,0.2322,0.2298,0.2271,0.1346,4833091.37322355,2864967.30701759,198.722623504024,2020-04-17,108,0.611380985426787,0.316239316239316,0.328215370804294,4.14642857142857,1.0362781174065,0.456028558679161,0.303577975367574,0.259344,0.270668968007658,0.081158,0.32418,0.270668968007658,0.348786571123164,0.0311418685121107,0.0111038536903984,-2241.18977593604,0.12956074,-0.10770221,2.93288590604027,1.62152133580705,0.099729,0.218690251086148,7.272,0.688757807078418,7.50208564206647,0.591501028101439,2.89597315436242,-0.00367654868997922,0.4036,0.535315752949341,0.26608505997819,0.255736798451756,0.365882352941176,0.0111038536903984,1.925,0.316239316239316,-0.413784397879323,0.0111038536903984,0.26608505997819,Inf,0.840445269016698,2.89597315436242,0.230904638218924,732.701492537313,4.14642857142857,-0.867226200841883,-212.761194029851,-212.761194029851,1.06428571428571,1.925,4.14642857142857
"17",196.778,"Carpinus betulus","83,199,254,290","131,207,295","-",17,33232,0.0313,0.0344,0.0667,0.032,0.1085,0.2605,0.3,0.3255,0.3255,0.3028,0.1779,0.0948,4831328.98433338,2864717.88430872,196.778051571704,2020-04-17,108,0.820979020979021,0.544483985765124,0.490874059874162,10.171875,2.18933770554327,0.657893719806763,0.518172406055037,0.476772,0.551623641688642,0.2310371875,0.595965,0.551623641688642,0.582572449384676,0.351570415400203,0.293206197854589,-1615.11321909425,0.20967966,-0.03015607,3.90554722638681,2.40092165898618,0.144463125,0.219584289453974,15.098,0.822937062937063,5.77591388637478,0.659867414584396,3.88005997001499,0.000463002312774838,0.5736,0.780545454545454,0.548893647394718,0.304730473047305,0.5,0.293206197854589,3.390625,0.544483985765124,0.00852052672347021,0.293206197854589,0.548893647394718,Inf,1.76497695852535,3.88005997001499,0.643447004608295,740.411184210526,10.171875,-0.774944945665619,96.496710526316,96.496710526316,2.084375,3.390625,10.171875
"18",207.318,"Carpinus betulus","83,199,254,290","131,207,295","-",18,33909,0.0324,0.0329,0.0674,0.0316,0.1145,0.2917,0.3355,0.353,0.353,0.2896,0.1897,0.0989,4831353.3908903,2864662.01222853,207.31839929498,2020-04-17,108,0.835673426937077,0.567419575633128,0.518252293210147,11.1708860759494,2.34228755135601,0.684583180315828,0.56178015177533,0.518664,0.59651889811072,0.266248734177215,0.64833,0.59651889811072,0.620056333680596,0.361616161616162,0.300902892942694,-1620.64749188663,0.22946964,-0.03127565,4.32789317507418,2.54759825327511,0.146302215189873,0.213709917796078,17.038,0.833593343733749,6.10317079807705,0.679352997145576,4.23738872403561,0.000233174945936945,0.5476,0.797737909516381,0.56229254259792,0.314622314622315,0.510160427807487,0.300902892942694,3.62341772151899,0.567419575633128,0.0553064275037369,0.300902892942694,0.56229254259792,Inf,1.93013100436681,4.23738872403561,0.774215109170306,740.530474040632,11.1708860759494,-0.747745218791587,127.126128668172,127.126128668172,2.13291139240506,3.62341772151899,11.1708860759494
"01",196.096,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",1,27174,0.0199,0.0333,0.0547,0.0397,0.0907,0.1848,0.2201,0.2355,0.2355,0.2509,0.1925,0.121,4831861.23510059,2865074.86813689,196.09565085176,2020-04-20,111,0.711482558139535,0.391104294478528,0.37324025088905,5.93198992443325,1.43556768011756,0.521893382352941,0.349028461591284,0.305352,0.341792822358492,0.100067002518892,0.38169,0.341792822358492,0.399934637852854,0.158898305084746,0.100467289719626,-2131.28995094989,0.13944766,-0.08318099,3.37842778793419,2.03748621830209,0.103651889168766,0.198607402725542,9.306,0.78343023255814,7.25617732484898,0.623018607856651,3.30530164533821,-0.00160723020661061,0.4621,0.652434593023256,0.321178120617111,0.228070175438596,0.443899448191294,0.100467289719626,2.28463476070529,0.391104294478528,-0.255335968379447,0.100467289719626,0.321178120617111,Inf,1.42668136714443,3.30530164533821,0.367562513781698,740.746546227418,5.93198992443325,-0.863962233616998,6.85175345377252,6.85175345377252,1.37783375314861,2.28463476070529,5.93198992443325
"02",195.577,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",2,26498,0.0192,0.0283,0.0558,0.0314,0.0893,0.2112,0.2405,0.2597,0.2597,0.244,0.1741,0.1006,4831858.18870665,2865101.16611861,195.577328935708,2020-04-20,111,0.784266575060117,0.47970173985087,0.423140708377514,8.27070063694267,1.87588258399794,0.587071602748836,0.412505400387621,0.366816,0.430127051611223,0.145610191082803,0.45852,0.430127051611223,0.461827891734434,0.279816513761468,0.197325956662056,-2107.59088287045,0.16192017,-0.05578455,3.78494623655914,2.36506159014558,0.116536624203822,0.198504958608395,11.764,0.826176571624871,6.72293866673089,0.646275752773375,3.65412186379928,-0.000735339364789174,0.4566,0.737591892820336,0.44157646405773,0.267564615944667,0.488252148997135,0.197325956662056,2.84394904458599,0.47970173985087,-0.0946487711347395,0.197325956662056,0.44157646405773,Inf,1.69316909294513,3.65412186379928,0.49453437849944,738.904840032814,8.27070063694267,-0.84002647396785,108.115258408531,108.115258408531,1.77707006369427,2.84394904458599,8.27070063694267
"03",196.401,"Quercus cerris","83,199,254,290","131,207,295","-",3,35268,0.0246,0.0416,0.0566,0.0648,0.0971,0.1413,0.1596,0.1869,0.1869,0.195,0.2246,0.1558,4831493.74258821,2864591.39278983,196.400558707695,2020-04-20,111,0.485101311084625,0.199505867819642,0.24337393057481,2.88425925925926,0.698310707514753,0.344027204274957,0.209792454471741,0.163032,0.164287023403365,0.0362626543209877,0.20379,0.164287023403365,0.241552583682836,-0.0675453047775947,-0.0916160388821385,-2801.21127741037,0.08893249,-0.1286166,2.49646643109541,1.45520082389289,0.0604875,0.175821851436076,4.262,0.644815256257449,7.36918334892082,0.535112936344969,2.30212014134276,-0.00640066021802548,0.3252,0.387568533969011,0.0907499270498979,0.180862250262881,0.316197183098592,-0.0916160388821385,1.49845679012346,0.199505867819642,-0.552281710384477,-0.0916160388821385,0.0907499270498979,Inf,0.643666323377961,2.30212014134276,0.137953038105046,723.834841628959,2.88425925925926,-0.912031569110743,-327.160633484163,-327.160633484163,0.873456790123457,1.49845679012346,2.88425925925926
"04",199.188,"Quercus cerris","83,199,254,290","131,207,295","-",4,35266,0.0247,0.0364,0.0517,0.0523,0.088,0.1408,0.1652,0.1892,0.1892,0.2096,0.1979,0.1336,4831456.8837614,2864591.58094102,199.187810994221,2020-04-20,111,0.566873706004141,0.254454739843193,0.278576758456205,3.61759082217973,0.901996535795934,0.395526774595268,0.240650515550402,0.1962,0.20666632584199,0.047853154875717,0.24525,0.20666632584199,0.278252032520325,-0.00576923076923073,-0.0224748127098941,-2765.27389277389,0.09886759,-0.10454454,2.72340425531915,1.6,0.0704529636711281,0.178124385493803,5.286,0.681159420289855,7.97872340425532,0.570776255707763,2.65957446808511,-0.0045635888751758,0.3669,0.483242236024845,0.172242874845105,0.193966817496229,0.365079365079365,-0.0224748127098941,1.68260038240918,0.254454739843193,-0.468688570626228,-0.0224748127098941,0.172242874845105,Inf,0.877272727272727,2.65957446808511,0.18064,733.839962121212,3.61759082217973,-0.909756682863097,-207.414772727273,-207.414772727273,0.988527724665392,1.68260038240918,3.61759082217973
"05",199.002,"Carpinus betulus","83,199,254,290","131,207,295","-",5,37640,0.0182,0.0263,0.0589,0.0257,0.1009,0.2487,0.2838,0.3028,0.3028,0.2818,0.1679,0.0879,4831620.15384711,2864450.84181864,199.00179189293,2020-04-20,111,0.843531202435312,0.593996840442338,0.483469229832494,11.7821011673152,2.43250654293844,0.65800614124872,0.502320649627965,0.450816,0.546640082308716,0.262261478599222,0.56352,0.546640082308716,0.549910696566779,0.392434988179669,0.286594433821967,-2240.7508862557,0.19667119,-0.03244801,4.22241086587436,2.46481665014866,0.126663035019455,0.192495217110106,14.708,0.866362252663623,7.06712591767471,0.674315731269007,4.14091680814941,0.000126011516356843,0.5379,0.806931506849315,0.550038392628615,0.312744331508991,0.500123854347288,0.286594433821967,3.92607003891051,0.593996840442338,0.0818149339049661,0.286594433821967,0.550038392628615,Inf,1.81268582755203,4.14091680814941,0.63616917740337,740.268944519621,11.7821011673152,-0.797397083848912,105.104871447902,105.104871447902,2.29182879377432,3.92607003891051,11.7821011673152
"06",201.739,"Carpinus betulus","83,199,254,290","131,207,295","-",6,38318,0.017,0.0245,0.0584,0.0232,0.0966,0.2612,0.3009,0.3234,0.3234,0.3059,0.158,0.0784,4831652.70542044,2864406.9284172,201.739473861815,2020-04-20,111,0.866128101557992,0.612687813021703,0.509913380965541,13.9396551724138,2.73358476164849,0.68739044611133,0.544854563849989,0.4872,0.599156563354369,0.273811034482759,0.609,0.599156563354369,0.586855377878563,0.431372549019608,0.343581221437474,-2302.43806878766,0.21343918,-0.01523739,4.47260273972603,2.70393374741201,0.124765862068966,0.181506540823755,15.688,0.88401615695326,6.77132079752687,0.694080670508119,4.53767123287671,0.000258732809195081,0.5886,0.833369878822851,0.609756097560976,0.336717428087986,0.54,0.343581221437474,4.16379310344828,0.612687813021703,0.164566078501981,0.343581221437474,0.609756097560976,Inf,2.11490683229814,4.53767123287671,0.750882401656315,740.975091130012,13.9396551724138,-0.777022015717818,149.214763061968,149.214763061968,2.51724137931034,4.16379310344828,13.9396551724138
"07",199.619,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",7,37636,0.0204,0.024,0.0453,0.024,0.0824,0.2013,0.2318,0.2528,0.2528,0.2493,0.1611,0.0897,4831536.90426905,2864448.82621867,199.619340886907,2020-04-20,111,0.826589595375723,0.548872180451128,0.434883546966272,10.5333333333333,2.24550971857016,0.607619047619048,0.422485241020023,0.3627,0.447893183093103,0.175031333333333,0.453375,0.447893183093103,0.47008547008547,0.307359307359307,0.221551099299348,-2568.87580599944,0.16316615,-0.04905259,4.44370860927152,2.44296116504854,0.098774,0.162559090909091,11.49,0.839595375722543,9.93913285754088,0.696075142569607,4.58057395143488,0,0.4746,0.787109826589595,0.476204379562044,0.284688995215311,0.508353221957041,0.221551099299348,3.43333333333333,0.548872180451128,0.025974025974026,0.221551099299348,0.476204379562044,Inf,1.81310679611651,4.58057395143488,0.507647330097087,740.445752733389,10.5333333333333,-0.846851132710789,106.295206055509,106.295206055509,1.8875,3.43333333333333,10.5333333333333
"09",201.425,"Quercus robur","83,199,254,290","131,207,295","-",8,30245,0.0292,0.0369,0.0564,0.0611,0.1073,0.1675,0.1907,0.2286,0.2286,0.2277,0.2361,0.1434,4832426.37328814,2864886.64992896,201.425297672938,2020-04-20,111,0.578184328615809,0.274346793349169,0.311200698975995,3.74140752864157,0.934271834216063,0.432065821658884,0.286041574478578,0.233868,0.23967098629245,0.0632560720130933,0.292335,0.23967098629245,0.317607797034396,-0.04,-0.0161394448030988,-2764.59912306764,0.12305562,-0.11888502,2.96985815602837,1.56104380242311,0.0849675613747954,0.196654206640481,6.196,0.688298239558164,8.41083196182242,0.604210526315789,3.0531914893617,-0.00579730875442922,0.3943,0.496475664480497,0.229032258064516,0.244268774703557,0.361119380768086,-0.0161394448030988,1.75613747954173,0.274346793349169,-0.45545497856122,-0.0161394448030988,0.229032258064516,Inf,0.777260018639329,3.0531914893617,0.202311276794035,730.726744186047,3.74140752864157,-0.870786892359938,-252.288205980066,-252.288205980066,0.923076923076923,1.75613747954173,3.74140752864157
