wavelength,Refrac_leafm,SC_chl,SC_car,SC_Anth,SC_Brwon,SC_Cw,SC_Cm,direct_light,diffuse_light,dry_soil,wet_soil
1505,1.3718,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E+01,5.99E+00,3.54E-01,9.20E-02,5.03E-01,1.21E-01
1506,1.3716,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,5.98E+00,3.54E-01,9.20E-02,5.04E-01,1.21E-01
1507,1.3715,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+01,5.97E+00,3.54E-01,9.20E-02,5.04E-01,1.22E-01
1508,1.3713,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E+01,5.97E+00,3.54E-01,9.20E-02,5.04E-01,1.22E-01
1509,1.3712,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E+01,5.97E+00,3.55E-01,9.20E-02,5.04E-01,1.22E-01
1510,1.371,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+01,5.95E+00,3.55E-01,9.20E-02,5.04E-01,1.23E-01
1511,1.3708,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E+01,5.95E+00,3.55E-01,9.20E-02,5.04E-01,1.23E-01
1512,1.3706,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.69E+01,5.94E+00,3.55E-01,9.20E-02,5.05E-01,1.24E-01
1513,1.3705,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67E+01,5.93E+00,3.55E-01,9.20E-02,5.05E-01,1.25E-01
1514,1.3703,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E+01,5.93E+00,3.55E-01,9.20E-02,5.05E-01,1.25E-01
1515,1.3701,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.62E+01,5.93E+00,3.55E-01,9.20E-02,5.05E-01,1.26E-01
1516,1.3699,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E+01,5.91E+00,3.55E-01,9.20E-02,5.06E-01,1.26E-01
1517,1.3698,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E+01,5.90E+00,3.55E-01,9.20E-02,5.06E-01,1.27E-01
1518,1.3696,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E+01,5.88E+00,3.55E-01,9.20E-02,5.07E-01,1.27E-01
1519,1.3695,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E+01,5.88E+00,3.55E-01,9.20E-02,5.07E-01,1.28E-01
1520,1.3693,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+01,5.88E+00,3.55E-01,9.20E-02,5.07E-01,1.29E-01
1521,1.3692,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E+01,5.86E+00,3.56E-01,9.21E-02,5.07E-01,1.29E-01
1522,1.369,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E+01,5.84E+00,3.56E-01,9.22E-02,5.07E-01,1.30E-01
1523,1.3689,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+01,5.83E+00,3.57E-01,9.23E-02,5.07E-01,1.31E-01
1524,1.3687,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+01,5.82E+00,3.57E-01,9.24E-02,5.07E-01,1.31E-01
1525,1.3686,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+01,5.81E+00,3.58E-01,9.25E-02,5.07E-01,1.32E-01
1526,1.3684,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+01,5.80E+00,3.58E-01,9.26E-02,5.07E-01,1.32E-01
1527,1.3683,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+01,5.79E+00,3.59E-01,9.27E-02,5.07E-01,1.32E-01
1528,1.3681,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+01,5.78E+00,3.59E-01,9.28E-02,5.07E-01,1.33E-01
1529,1.368,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+01,5.78E+00,3.60E-01,9.29E-02,5.07E-01,1.33E-01
1530,1.3678,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+01,5.78E+00,3.61E-01,9.30E-02,5.07E-01,1.33E-01
1531,1.3676,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+01,5.77E+00,3.61E-01,9.31E-02,5.07E-01,1.34E-01
1532,1.3675,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+01,5.76E+00,3.62E-01,9.32E-02,5.07E-01,1.34E-01
1533,1.3673,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+01,5.77E+00,3.62E-01,9.33E-02,5.07E-01,1.35E-01
1534,1.3672,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+01,5.76E+00,3.63E-01,9.34E-02,5.07E-01,1.35E-01
1535,1.367,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+01,5.76E+00,3.63E-01,9.35E-02,5.07E-01,1.36E-01
1536,1.3668,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+01,5.74E+00,3.64E-01,9.36E-02,5.07E-01,1.36E-01
1537,1.3666,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+01,5.74E+00,3.64E-01,9.37E-02,5.07E-01,1.36E-01
1538,1.3665,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+01,5.76E+00,3.65E-01,9.38E-02,5.07E-01,1.37E-01
1539,1.3663,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+01,5.76E+00,3.66E-01,9.39E-02,5.07E-01,1.37E-01
1540,1.3661,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+01,5.75E+00,3.66E-01,9.40E-02,5.07E-01,1.37E-01
1541,1.3659,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E+01,5.75E+00,3.66E-01,9.39E-02,5.08E-01,1.38E-01
1542,1.3658,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+01,5.75E+00,3.66E-01,9.38E-02,5.08E-01,1.38E-01
1543,1.3656,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E+01,5.75E+00,3.66E-01,9.37E-02,5.08E-01,1.39E-01
1544,1.3655,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E+01,5.74E+00,3.66E-01,9.36E-02,5.08E-01,1.39E-01
1545,1.3653,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+01,5.74E+00,3.66E-01,9.35E-02,5.08E-01,1.39E-01
1546,1.3651,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E+01,5.75E+00,3.65E-01,9.34E-02,5.08E-01,1.40E-01
1547,1.365,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E+01,5.74E+00,3.65E-01,9.33E-02,5.08E-01,1.40E-01
1548,1.3648,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+01,5.74E+00,3.65E-01,9.32E-02,5.08E-01,1.40E-01
1549,1.3647,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+01,5.74E+00,3.65E-01,9.31E-02,5.08E-01,1.40E-01
1550,1.3645,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E+01,5.73E+00,3.65E-01,9.30E-02,5.08E-01,1.41E-01
1551,1.3643,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E+01,5.73E+00,3.65E-01,9.29E-02,5.08E-01,1.41E-01
1552,1.3641,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E+01,5.73E+00,3.65E-01,9.28E-02,5.07E-01,1.41E-01
1553,1.364,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+01,5.72E+00,3.65E-01,9.27E-02,5.07E-01,1.41E-01
1554,1.3638,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+01,5.72E+00,3.65E-01,9.26E-02,5.07E-01,1.42E-01
1555,1.3636,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+01,5.72E+00,3.65E-01,9.25E-02,5.07E-01,1.42E-01
1556,1.3634,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+01,5.70E+00,3.64E-01,9.24E-02,5.07E-01,1.42E-01
1557,1.3633,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.91E+00,5.69E+00,3.64E-01,9.23E-02,5.07E-01,1.43E-01
1558,1.3631,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.84E+00,5.70E+00,3.64E-01,9.22E-02,5.08E-01,1.44E-01
1559,1.363,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.75E+00,5.70E+00,3.64E-01,9.21E-02,5.08E-01,1.44E-01
1560,1.3628,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.66E+00,5.71E+00,3.64E-01,9.20E-02,5.08E-01,1.45E-01
1561,1.3626,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.56E+00,5.73E+00,3.63E-01,9.16E-02,5.08E-01,1.45E-01
1562,1.3625,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.48E+00,5.73E+00,3.61E-01,9.11E-02,5.08E-01,1.46E-01
1563,1.3623,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.38E+00,5.74E+00,3.60E-01,9.07E-02,5.08E-01,1.46E-01
1564,1.3622,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.31E+00,5.74E+00,3.58E-01,9.02E-02,5.08E-01,1.47E-01
1565,1.362,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.20E+00,5.75E+00,3.57E-01,8.98E-02,5.08E-01,1.47E-01
1566,1.3618,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.13E+00,5.75E+00,3.55E-01,8.93E-02,5.08E-01,1.48E-01
1567,1.3617,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.05E+00,5.74E+00,3.54E-01,8.89E-02,5.08E-01,1.48E-01
1568,1.3615,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.98E+00,5.75E+00,3.52E-01,8.84E-02,5.08E-01,1.49E-01
1569,1.3614,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.90E+00,5.75E+00,3.51E-01,8.80E-02,5.08E-01,1.49E-01
1570,1.3612,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.82E+00,5.75E+00,3.50E-01,8.75E-02,5.08E-01,1.49E-01
1571,1.361,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.74E+00,5.75E+00,3.48E-01,8.71E-02,5.08E-01,1.50E-01
1572,1.3608,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.67E+00,5.75E+00,3.47E-01,8.66E-02,5.08E-01,1.50E-01
1573,1.3607,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.59E+00,5.74E+00,3.45E-01,8.62E-02,5.08E-01,1.50E-01
1574,1.3605,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.51E+00,5.74E+00,3.44E-01,8.57E-02,5.08E-01,1.51E-01
1575,1.3603,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.45E+00,5.75E+00,3.42E-01,8.53E-02,5.08E-01,1.51E-01
1576,1.3601,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.36E+00,5.74E+00,3.41E-01,8.48E-02,5.08E-01,1.51E-01
1577,1.36,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.30E+00,5.76E+00,3.39E-01,8.44E-02,5.08E-01,1.51E-01
1578,1.3598,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.23E+00,5.75E+00,3.38E-01,8.39E-02,5.09E-01,1.52E-01
1579,1.3597,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.16E+00,5.75E+00,3.37E-01,8.35E-02,5.09E-01,1.52E-01
1580,1.3595,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.10E+00,5.75E+00,3.35E-01,8.30E-02,5.09E-01,1.52E-01
1581,1.3593,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.04E+00,5.73E+00,3.35E-01,8.29E-02,5.09E-01,1.52E-01
1582,1.3592,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.96E+00,5.74E+00,3.35E-01,8.28E-02,5.09E-01,1.52E-01
1583,1.359,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.89E+00,5.72E+00,3.35E-01,8.27E-02,5.09E-01,1.52E-01
1584,1.3589,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.83E+00,5.73E+00,3.35E-01,8.26E-02,5.09E-01,1.52E-01
1585,1.3587,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.77E+00,5.71E+00,3.35E-01,8.25E-02,5.09E-01,1.52E-01
1586,1.3585,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.71E+00,5.70E+00,3.35E-01,8.24E-02,5.10E-01,1.52E-01
1587,1.3584,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.65E+00,5.70E+00,3.35E-01,8.23E-02,5.10E-01,1.52E-01
1588,1.3582,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.61E+00,5.70E+00,3.35E-01,8.22E-02,5.10E-01,1.52E-01
1589,1.3581,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.55E+00,5.69E+00,3.35E-01,8.21E-02,5.10E-01,1.52E-01
1590,1.3579,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+00,5.69E+00,3.35E-01,8.20E-02,5.10E-01,1.52E-01
1591,1.3577,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.43E+00,5.67E+00,3.35E-01,8.19E-02,5.10E-01,1.52E-01
1592,1.3576,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.37E+00,5.66E+00,3.34E-01,8.18E-02,5.10E-01,1.53E-01
1593,1.3574,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.32E+00,5.63E+00,3.34E-01,8.17E-02,5.10E-01,1.53E-01
1594,1.3573,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.25E+00,5.61E+00,3.34E-01,8.16E-02,5.11E-01,1.53E-01
1595,1.3571,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.20E+00,5.59E+00,3.34E-01,8.15E-02,5.11E-01,1.54E-01
1596,1.3569,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.16E+00,5.59E+00,3.34E-01,8.14E-02,5.10E-01,1.54E-01
1597,1.3568,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.12E+00,5.56E+00,3.34E-01,8.13E-02,5.10E-01,1.54E-01
1598,1.3566,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.08E+00,5.55E+00,3.34E-01,8.12E-02,5.10E-01,1.55E-01
1599,1.3565,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.04E+00,5.53E+00,3.34E-01,8.11E-02,5.10E-01,1.55E-01
1600,1.3563,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.99E+00,5.52E+00,3.34E-01,8.10E-02,5.10E-01,1.55E-01
1601,1.3561,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.94E+00,5.51E+00,3.34E-01,8.09E-02,5.09E-01,1.56E-01
1602,1.356,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.91E+00,5.49E+00,3.34E-01,8.07E-02,5.09E-01,1.56E-01
1603,1.3558,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.87E+00,5.46E+00,3.33E-01,8.06E-02,5.09E-01,1.56E-01
1604,1.3557,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.83E+00,5.45E+00,3.33E-01,8.04E-02,5.09E-01,1.56E-01
1605,1.3555,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.78E+00,5.44E+00,3.33E-01,8.03E-02,5.09E-01,1.56E-01
1606,1.3553,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.74E+00,5.43E+00,3.33E-01,8.01E-02,5.09E-01,1.57E-01
1607,1.3552,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.71E+00,5.41E+00,3.32E-01,8.00E-02,5.09E-01,1.57E-01
1608,1.355,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.70E+00,5.39E+00,3.32E-01,7.98E-02,5.09E-01,1.58E-01
1609,1.3549,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.65E+00,5.38E+00,3.32E-01,7.97E-02,5.09E-01,1.58E-01
1610,1.3547,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.63E+00,5.38E+00,3.32E-01,7.95E-02,5.09E-01,1.59E-01
1611,1.3545,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.60E+00,5.36E+00,3.31E-01,7.94E-02,5.09E-01,1.59E-01
1612,1.3544,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.57E+00,5.35E+00,3.31E-01,7.92E-02,5.09E-01,1.59E-01
1613,1.3542,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.53E+00,5.33E+00,3.31E-01,7.91E-02,5.09E-01,1.59E-01
1614,1.3541,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.50E+00,5.32E+00,3.31E-01,7.89E-02,5.10E-01,1.59E-01
1615,1.3539,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.47E+00,5.30E+00,3.30E-01,7.88E-02,5.10E-01,1.59E-01
1616,1.3537,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.45E+00,5.29E+00,3.30E-01,7.86E-02,5.10E-01,1.59E-01
1617,1.3536,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.42E+00,5.28E+00,3.30E-01,7.85E-02,5.09E-01,1.60E-01
1618,1.3534,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E+00,5.27E+00,3.30E-01,7.83E-02,5.09E-01,1.60E-01
1619,1.3533,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.36E+00,5.26E+00,3.29E-01,7.82E-02,5.09E-01,1.60E-01
1620,1.3531,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.35E+00,5.25E+00,3.29E-01,7.80E-02,5.09E-01,1.60E-01
1621,1.3529,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.31E+00,5.25E+00,3.28E-01,7.77E-02,5.09E-01,1.60E-01
1622,1.3528,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.28E+00,5.23E+00,3.27E-01,7.74E-02,5.09E-01,1.60E-01
1623,1.3526,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.25E+00,5.22E+00,3.26E-01,7.71E-02,5.09E-01,1.60E-01
1624,1.3525,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.21E+00,5.21E+00,3.25E-01,7.68E-02,5.09E-01,1.60E-01
1625,1.3523,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.19E+00,5.20E+00,3.24E-01,7.65E-02,5.08E-01,1.60E-01
1626,1.3521,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E+00,5.21E+00,3.23E-01,7.62E-02,5.08E-01,1.60E-01
1627,1.352,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.13E+00,5.20E+00,3.22E-01,7.59E-02,5.08E-01,1.61E-01
1628,1.3518,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+00,5.19E+00,3.21E-01,7.56E-02,5.08E-01,1.61E-01
1629,1.3517,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.09E+00,5.19E+00,3.20E-01,7.53E-02,5.08E-01,1.61E-01
1630,1.3515,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.08E+00,5.18E+00,3.19E-01,7.50E-02,5.08E-01,1.61E-01
1631,1.3513,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.05E+00,5.18E+00,3.18E-01,7.47E-02,5.08E-01,1.62E-01
1632,1.3512,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.05E+00,5.18E+00,3.17E-01,7.44E-02,5.08E-01,1.62E-01
1633,1.351,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.02E+00,5.17E+00,3.16E-01,7.41E-02,5.08E-01,1.63E-01
1634,1.3509,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.01E+00,5.15E+00,3.15E-01,7.38E-02,5.08E-01,1.63E-01
1635,1.3507,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.98E+00,5.14E+00,3.14E-01,7.35E-02,5.08E-01,1.63E-01
1636,1.3505,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.97E+00,5.14E+00,3.13E-01,7.32E-02,5.08E-01,1.63E-01
1637,1.3504,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.95E+00,5.13E+00,3.12E-01,7.29E-02,5.08E-01,1.63E-01
1638,1.3502,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.94E+00,5.12E+00,3.11E-01,7.26E-02,5.08E-01,1.63E-01
1639,1.3501,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E+00,5.11E+00,3.10E-01,7.23E-02,5.08E-01,1.63E-01
1640,1.3499,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.91E+00,5.13E+00,3.09E-01,7.20E-02,5.08E-01,1.63E-01
1641,1.3498,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.89E+00,5.11E+00,3.09E-01,7.19E-02,5.08E-01,1.63E-01
1642,1.3496,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.88E+00,5.10E+00,3.09E-01,7.18E-02,5.08E-01,1.63E-01
1643,1.3495,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.85E+00,5.10E+00,3.09E-01,7.17E-02,5.08E-01,1.63E-01
1644,1.3493,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.83E+00,5.11E+00,3.08E-01,7.16E-02,5.08E-01,1.63E-01
1645,1.3492,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.80E+00,5.11E+00,3.08E-01,7.15E-02,5.08E-01,1.63E-01
1646,1.349,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.79E+00,5.11E+00,3.08E-01,7.14E-02,5.09E-01,1.63E-01
1647,1.3489,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.75E+00,5.13E+00,3.08E-01,7.13E-02,5.09E-01,1.63E-01
1648,1.3487,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.75E+00,5.14E+00,3.08E-01,7.12E-02,5.09E-01,1.63E-01
1649,1.3486,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.72E+00,5.13E+00,3.08E-01,7.11E-02,5.10E-01,1.63E-01
1650,1.3484,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+00,5.15E+00,3.08E-01,7.10E-02,5.10E-01,1.63E-01
1651,1.3482,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.69E+00,5.18E+00,3.07E-01,7.09E-02,5.10E-01,1.63E-01
1652,1.3481,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.68E+00,5.19E+00,3.07E-01,7.08E-02,5.10E-01,1.64E-01
1653,1.3479,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E+00,5.20E+00,3.07E-01,7.07E-02,5.11E-01,1.64E-01
1654,1.3478,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E+00,5.24E+00,3.07E-01,7.06E-02,5.11E-01,1.64E-01
1655,1.3476,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.64E+00,5.26E+00,3.07E-01,7.05E-02,5.11E-01,1.64E-01
1656,1.3475,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E+00,5.27E+00,3.07E-01,7.04E-02,5.11E-01,1.64E-01
1657,1.3473,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.63E+00,5.29E+00,3.07E-01,7.03E-02,5.11E-01,1.64E-01
1658,1.3472,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.63E+00,5.34E+00,3.06E-01,7.02E-02,5.11E-01,1.64E-01
1659,1.347,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.62E+00,5.37E+00,3.06E-01,7.01E-02,5.10E-01,1.64E-01
1660,1.3469,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.62E+00,5.39E+00,3.06E-01,7.00E-02,5.10E-01,1.64E-01
1661,1.3467,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.60E+00,5.43E+00,3.05E-01,6.98E-02,5.10E-01,1.64E-01
1662,1.3466,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.61E+00,5.45E+00,3.05E-01,6.95E-02,5.10E-01,1.64E-01
1663,1.3464,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.60E+00,5.49E+00,3.04E-01,6.93E-02,5.10E-01,1.64E-01
1664,1.3463,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.60E+00,5.52E+00,3.03E-01,6.90E-02,5.10E-01,1.64E-01
1665,1.3461,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.58E+00,5.56E+00,3.03E-01,6.88E-02,5.09E-01,1.64E-01
1666,1.3459,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.58E+00,5.61E+00,3.02E-01,6.85E-02,5.09E-01,1.64E-01
1667,1.3458,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.56E+00,5.65E+00,3.02E-01,6.83E-02,5.09E-01,1.64E-01
1668,1.3456,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.56E+00,5.70E+00,3.01E-01,6.80E-02,5.09E-01,1.64E-01
1669,1.3455,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.55E+00,5.74E+00,3.00E-01,6.78E-02,5.09E-01,1.64E-01
1670,1.3453,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.55E+00,5.74E+00,3.00E-01,6.75E-02,5.08E-01,1.64E-01
1671,1.3452,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.54E+00,5.64E+00,2.99E-01,6.73E-02,5.08E-01,1.64E-01
1672,1.345,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.54E+00,5.69E+00,2.98E-01,6.70E-02,5.08E-01,1.64E-01
1673,1.3449,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,5.72E+00,2.98E-01,6.68E-02,5.08E-01,1.64E-01
1674,1.3447,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,5.76E+00,2.97E-01,6.65E-02,5.08E-01,1.64E-01
1675,1.3446,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,5.80E+00,2.96E-01,6.63E-02,5.08E-01,1.64E-01
1676,1.3445,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,5.85E+00,2.96E-01,6.60E-02,5.08E-01,1.64E-01
1677,1.3443,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,5.88E+00,2.95E-01,6.58E-02,5.08E-01,1.64E-01
1678,1.3442,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,5.92E+00,2.94E-01,6.55E-02,5.08E-01,1.64E-01
1679,1.344,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.52E+00,5.97E+00,2.94E-01,6.53E-02,5.08E-01,1.64E-01
1680,1.3439,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.52E+00,6.02E+00,2.93E-01,6.50E-02,5.08E-01,1.64E-01
1681,1.3438,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.52E+00,6.06E+00,2.92E-01,6.48E-02,5.08E-01,1.64E-01
1682,1.3436,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.53E+00,6.12E+00,2.92E-01,6.46E-02,5.08E-01,1.64E-01
