ID_Parcela,Treatment,Nitrogen,wave,RFL
16C,CAN,N1,970,0.4563099
16C,CAN,N1,971,0.45640034
16C,CAN,N1,972,0.45649077
16C,CAN,N1,973,0.45658121
16C,CAN,N1,974,0.45667164
16C,CAN,N1,975,0.45676207
16C,CAN,N1,976,0.45685251
16C,CAN,N1,977,0.45694294
16C,CAN,N1,978,0.45703338
16C,CAN,N1,979,0.45712381
16C,CAN,N1,980,0.45721424
16C,CAN,N1,981,0.45730468
16C,CAN,N1,982,0.45854998
16C,CAN,N1,983,0.46093989
16C,CAN,N1,984,0.46332981
16C,CAN,N1,985,0.46571973
16C,CAN,N1,986,0.46810965
16C,CAN,N1,987,0.46972938
16C,CAN,N1,988,0.47115829
16C,CAN,N1,989,0.47258719
16C,CAN,N1,990,0.47401609
16C,CAN,N1,991,0.47527036
16C,CAN,N1,992,0.4749762
16C,CAN,N1,993,0.47468204
16C,CAN,N1,994,0.47438788
16C,CAN,N1,995,0.47409371
16C,CAN,N1,996,0.47281206
16C,CAN,N1,997,0.47006113
16C,CAN,N1,998,0.4673102
16C,CAN,N1,999,0.46455927
16C,CAN,N1,1000,0.46180834
16C,CAN,N1,1001,0.46157411
16C,CAN,N1,1002,0.46240171
16C,CAN,N1,1003,0.4632293
16C,CAN,N1,1004,0.4640569
16C,CAN,N1,1005,0.46488661
16C,CAN,N1,1006,0.46611847
16C,CAN,N1,1007,0.46735034
16C,CAN,N1,1008,0.4685822
16C,CAN,N1,1009,0.46981407
16C,CAN,N1,1010,0.47106449
16C,CAN,N1,1011,0.47235664
16C,CAN,N1,1012,0.47364879
16C,CAN,N1,1013,0.47494094
16C,CAN,N1,1014,0.47623309
16C,CAN,N1,1015,0.47745608
16C,CAN,N1,1016,0.47863502
16C,CAN,N1,1017,0.47981397
16C,CAN,N1,1018,0.48099292
16C,CAN,N1,1019,0.48217186
16C,CAN,N1,1020,0.48318336
16C,CAN,N1,1021,0.48417921
16C,CAN,N1,1022,0.48517507
16C,CAN,N1,1023,0.48617092
16C,CAN,N1,1024,0.48713446
16C,CAN,N1,1025,0.48798262
16C,CAN,N1,1026,0.48883078
16C,CAN,N1,1027,0.48967894
16C,CAN,N1,1028,0.4905271
16C,CAN,N1,1029,0.49132208
16C,CAN,N1,1030,0.49206867
16C,CAN,N1,1031,0.49281526
16C,CAN,N1,1032,0.49356185
16C,CAN,N1,1033,0.49430843
16C,CAN,N1,1034,0.49496402
16C,CAN,N1,1035,0.49560081
16C,CAN,N1,1036,0.49623759
16C,CAN,N1,1037,0.49687437
16C,CAN,N1,1038,0.49749971
16C,CAN,N1,1039,0.49805127
16C,CAN,N1,1040,0.49860283
16C,CAN,N1,1041,0.49915439
16C,CAN,N1,1042,0.49970595
16C,CAN,N1,1043,0.50020129
16C,CAN,N1,1044,0.50062514
16C,CAN,N1,1045,0.501049
16C,CAN,N1,1046,0.50147286
16C,CAN,N1,1047,0.50189672
16C,CAN,N1,1048,0.50224077
16C,CAN,N1,1049,0.50255772
16C,CAN,N1,1050,0.50287467
16C,CAN,N1,1051,0.50319162
16C,CAN,N1,1052,0.50350397
16C,CAN,N1,1053,0.50373439
16C,CAN,N1,1054,0.50396481
16C,CAN,N1,1055,0.50419524
16C,CAN,N1,1056,0.50442566
16C,CAN,N1,1057,0.50463181
16C,CAN,N1,1058,0.50479484
16C,CAN,N1,1059,0.50495788
16C,CAN,N1,1060,0.50512091
16C,CAN,N1,1061,0.50528394
16C,CAN,N1,1062,0.50537575
16C,CAN,N1,1063,0.50543208
16C,CAN,N1,1064,0.5054884
16C,CAN,N1,1065,0.50554473
16C,CAN,N1,1066,0.50560106
16C,CAN,N1,1067,0.50569463
16C,CAN,N1,1068,0.50578917
16C,CAN,N1,1069,0.5058837
16C,CAN,N1,1070,0.50597824
16C,CAN,N1,1071,0.50611234
16C,CAN,N1,1072,0.50634684
16C,CAN,N1,1073,0.50658134
16C,CAN,N1,1074,0.50681583
16C,CAN,N1,1075,0.50705033
16C,CAN,N1,1076,0.50736408
16C,CAN,N1,1077,0.50773276
16C,CAN,N1,1078,0.50810145
16C,CAN,N1,1079,0.50847014
16C,CAN,N1,1080,0.50883883
16C,CAN,N1,1081,0.50965419
16C,CAN,N1,1082,0.51051993
16C,CAN,N1,1083,0.51138567
16C,CAN,N1,1084,0.51225141
16C,CAN,N1,1085,0.51328297
16C,CAN,N1,1086,0.51495072
16C,CAN,N1,1087,0.51661847
16C,CAN,N1,1088,0.51828622
16C,CAN,N1,1089,0.51995398
16C,CAN,N1,1090,0.52193973
16C,CAN,N1,1091,0.52422497
16C,CAN,N1,1092,0.52651022
16C,CAN,N1,1093,0.52879546
16C,CAN,N1,1094,0.53108071
16C,CAN,N1,1095,0.53354854
16C,CAN,N1,1096,0.5360556
16C,CAN,N1,1097,0.53856265
16C,CAN,N1,1098,0.5410697
16C,CAN,N1,1099,0.54349446
16C,CAN,N1,1100,0.54537605
16C,CAN,N1,1101,0.54725764
16C,CAN,N1,1102,0.54913922
16C,CAN,N1,1103,0.55102081
16C,CAN,N1,1104,0.55230763
16C,CAN,N1,1105,0.55283681
16C,CAN,N1,1106,0.55336599
16C,CAN,N1,1107,0.55389517
16C,CAN,N1,1108,0.55442435
16C,CAN,N1,1109,0.55356676
16C,CAN,N1,1110,0.55224231
16C,CAN,N1,1111,0.55091785
16C,CAN,N1,1112,0.5495934
16C,CAN,N1,1113,0.5483253
16C,CAN,N1,1114,0.54800274
16C,CAN,N1,1115,0.54768017
16C,CAN,N1,1116,0.54735761
16C,CAN,N1,1117,0.54703505
16C,CAN,N1,1118,0.54671248
16C,CAN,N1,1119,0.54638992
16C,CAN,N1,1120,0.54606735
16C,CAN,N1,1121,0.54574479
16C,CAN,N1,1122,0.54542223
16C,CAN,N1,1123,0.54509966
16C,CAN,N1,1124,0.5447771
16C,CAN,N1,1125,0.54445454
16C,CAN,N1,1126,0.54413197
16C,CAN,N1,1127,0.54380941
16C,CAN,N1,1128,0.54348684
16C,CAN,N1,1129,0.54316428
16C,CAN,N1,1130,0.54284172
16C,CAN,N1,1131,0.54251915
16C,CAN,N1,1132,0.54219659
16C,CAN,N1,1133,0.54187403
16C,CAN,N1,1134,0.54155146
16C,CAN,N1,1135,0.5412289
16C,CAN,N1,1136,0.54090633
16C,CAN,N1,1137,0.54058377
16C,CAN,N1,1138,0.54026121
16C,CAN,N1,1139,0.53993864
16C,CAN,N1,1140,0.53961608
16C,CAN,N1,1141,0.53929352
16C,CAN,N1,1142,0.53897095
16C,CAN,N1,1143,0.53864839
16C,CAN,N1,1144,0.53832582
16C,CAN,N1,1145,0.53800326
16C,CAN,N1,1146,0.5376807
16C,CAN,N1,1147,0.53735813
16C,CAN,N1,1148,0.53703557
16C,CAN,N1,1149,0.53671301
16C,CAN,N1,1150,0.53639044
16C,CAN,N1,1151,0.53606788
16C,CAN,N1,1152,0.53574531
16C,CAN,N1,1153,0.53542275
16C,CAN,N1,1154,0.53510019
16C,CAN,N1,1155,0.53477762
16C,CAN,N1,1156,0.53445506
16C,CAN,N1,1157,0.5341325
16C,CAN,N1,1158,0.53380993
16C,CAN,N1,1159,0.53348737
16C,CAN,N1,1160,0.53261631
16C,CAN,N1,1161,0.52798885
16C,CAN,N1,1162,0.52336138
16C,CAN,N1,1163,0.51873391
16C,CAN,N1,1164,0.51410644
16C,CAN,N1,1165,0.50920906
16C,CAN,N1,1166,0.5039578
16C,CAN,N1,1167,0.49870655
16C,CAN,N1,1168,0.49345529
16C,CAN,N1,1169,0.48820403
16C,CAN,N1,1170,0.48327985
16C,CAN,N1,1171,0.478472
16C,CAN,N1,1172,0.47366414
16C,CAN,N1,1173,0.46885629
16C,CAN,N1,1174,0.46410162
16C,CAN,N1,1175,0.46055738
16C,CAN,N1,1176,0.45701314
16C,CAN,N1,1177,0.45346891
16C,CAN,N1,1178,0.44992467
16C,CAN,N1,1179,0.44687209
16C,CAN,N1,1180,0.44474916
16C,CAN,N1,1181,0.44262624
16C,CAN,N1,1182,0.44050332
16C,CAN,N1,1183,0.4383804
16C,CAN,N1,1184,0.43706219
16C,CAN,N1,1185,0.43617848
16C,CAN,N1,1186,0.43529476
16C,CAN,N1,1187,0.43441105
16C,CAN,N1,1188,0.43352734
16C,CAN,N1,1189,0.43345343
16C,CAN,N1,1190,0.43342025
16C,CAN,N1,1191,0.43338708
16C,CAN,N1,1192,0.4333539
16C,CAN,N1,1193,0.43342535
16C,CAN,N1,1194,0.43380351
16C,CAN,N1,1195,0.43418167
16C,CAN,N1,1196,0.43455984
16C,CAN,N1,1197,0.434938
16C,CAN,N1,1198,0.43525817
16C,CAN,N1,1199,0.43553203
16C,CAN,N1,1200,0.43580589
16C,CAN,N1,1201,0.43607975
16C,CAN,N1,1202,0.43635361
16C,CAN,N1,1203,0.43630222
16C,CAN,N1,1204,0.43619652
16C,CAN,N1,1205,0.43609082
16C,CAN,N1,1206,0.43598512
16C,CAN,N1,1207,0.4358353
16C,CAN,N1,1208,0.4354487
16C,CAN,N1,1209,0.43506209
16C,CAN,N1,1210,0.43467548
16C,CAN,N1,1211,0.43428888
16C,CAN,N1,1212,0.43381715
16C,CAN,N1,1213,0.43324413
16C,CAN,N1,1214,0.43267111
16C,CAN,N1,1215,0.43209809
16C,CAN,N1,1216,0.43152508
16C,CAN,N1,1217,0.43089548
16C,CAN,N1,1218,0.43024755
16C,CAN,N1,1219,0.42959962
16C,CAN,N1,1220,0.4289517
16C,CAN,N1,1221,0.42830684
16C,CAN,N1,1222,0.42771645
16C,CAN,N1,1223,0.42712607
16C,CAN,N1,1224,0.42653569
16C,CAN,N1,1225,0.42594531
16C,CAN,N1,1226,0.42530205
16C,CAN,N1,1227,0.42456078
16C,CAN,N1,1228,0.42381951
16C,CAN,N1,1229,0.42307824
16C,CAN,N1,1230,0.42233697
16C,CAN,N1,1231,0.42148896
16C,CAN,N1,1232,0.42058263
16C,CAN,N1,1233,0.4196763
16C,CAN,N1,1234,0.41876997
16C,CAN,N1,1235,0.41786364
16C,CAN,N1,1236,0.41705083
16C,CAN,N1,1237,0.41624376
16C,CAN,N1,1238,0.41543669
16C,CAN,N1,1239,0.41462962
16C,CAN,N1,1240,0.41383735
16C,CAN,N1,1241,0.41309288
16C,CAN,N1,1242,0.4123484
16C,CAN,N1,1243,0.41160392
16C,CAN,N1,1244,0.41085945
16C,CAN,N1,1245,0.41018031
16C,CAN,N1,1246,0.40955909
16C,CAN,N1,1247,0.40893788
16C,CAN,N1,1248,0.40831666
16C,CAN,N1,1249,0.40769544
16C,CAN,N1,1250,0.40729483
16C,CAN,N1,1251,0.40694176
16C,CAN,N1,1252,0.40658868
16C,CAN,N1,1253,0.4062356
16C,CAN,N1,1254,0.40593133
16C,CAN,N1,1255,0.40600501
16C,CAN,N1,1256,0.40607869
16C,CAN,N1,1257,0.40615237
16C,CAN,N1,1258,0.40622605
16C,CAN,N1,1259,0.40649834
16C,CAN,N1,1260,0.40706256
16C,CAN,N1,1261,0.40762678
16C,CAN,N1,1262,0.408191
16C,CAN,N1,1263,0.40875521
16C,CAN,N1,1264,0.40951467
16C,CAN,N1,1265,0.41036008
16C,CAN,N1,1266,0.41120549
16C,CAN,N1,1267,0.4120509
16C,CAN,N1,1268,0.41289631
16C,CAN,N1,1269,0.4138571
16C,CAN,N1,1270,0.41481993
16C,CAN,N1,1271,0.41578276
16C,CAN,N1,1272,0.41674559
16C,CAN,N1,1273,0.41766744
16C,CAN,N1,1274,0.41847846
16C,CAN,N1,1275,0.41928947
16C,CAN,N1,1276,0.42010049
16C,CAN,N1,1277,0.4209115
16C,CAN,N1,1278,0.42152621
16C,CAN,N1,1279,0.42198416
16C,CAN,N1,1280,0.4224421
16C,CAN,N1,1281,0.42290005
16C,CAN,N1,1282,0.423358
16C,CAN,N1,1283,0.42373407
16C,CAN,N1,1284,0.42409464
16C,CAN,N1,1285,0.42445522
16C,CAN,N1,1286,0.4248158
16C,CAN,N1,1287,0.42515838
16C,CAN,N1,1288,0.42537433
16C,CAN,N1,1289,0.42559029
16C,CAN,N1,1290,0.42580625
16C,CAN,N1,1291,0.4260222
16C,CAN,N1,1292,0.4260966
16C,CAN,N1,1293,0.42596472
16C,CAN,N1,1294,0.42583283
16C,CAN,N1,1295,0.42570094
16C,CAN,N1,1296,0.42556905
16C,CAN,N1,1297,0.4253699
16C,CAN,N1,1298,0.42514025
16C,CAN,N1,1299,0.42491061
16C,CAN,N1,1300,0.42468096
16C,CAN,N1,1301,0.42445132
16C,CAN,N1,1302,0.42461633
16C,CAN,N1,1303,0.42479444
16C,CAN,N1,1304,0.42497255
16C,CAN,N1,1305,0.42515067
16C,CAN,N1,1306,0.42536843
16C,CAN,N1,1307,0.4257075
16C,CAN,N1,1308,0.42604658
16C,CAN,N1,1309,0.42638565
16C,CAN,N1,1310,0.42672473
16C,CAN,N1,1311,0.42747145
16C,CAN,N1,1312,0.42858936
16C,CAN,N1,1313,0.42970728
16C,CAN,N1,1314,0.43082519
16C,CAN,N1,1315,0.4319431
16C,CAN,N1,1316,0.43350063
16C,CAN,N1,1317,0.43516873
16C,CAN,N1,1318,0.43683683
16C,CAN,N1,1319,0.43850493
16C,CAN,N1,1320,0.44025247
16C,CAN,N1,1321,0.44300388
16C,CAN,N1,1322,0.44575529
16C,CAN,N1,1323,0.4485067
16C,CAN,N1,1324,0.45125811
16C,CAN,N1,1325,0.45432716
16C,CAN,N1,1326,0.45799652
16C,CAN,N1,1327,0.46166587
16C,CAN,N1,1328,0.46533523
16C,CAN,N1,1329,0.46900459
16C,CAN,N1,1330,0.4729014
16C,CAN,N1,1331,0.47693924
16C,CAN,N1,1332,0.48097707
16C,CAN,N1,1333,0.48501491
16C,CAN,N1,1334,0.48905275
16C,CAN,N1,1335,0.49285743
16C,CAN,N1,1336,0.49663242
16C,CAN,N1,1337,0.50040742
16C,CAN,N1,1338,0.50418241
16C,CAN,N1,1339,0.50765921
16C,CAN,N1,1340,0.50951185
16C,CAN,N1,1341,0.51136448
16C,CAN,N1,1342,0.51321712
16C,CAN,N1,1343,0.51506976
16C,CAN,N1,1344,0.51608181
16C,CAN,N1,1345,0.51594123
16C,CAN,N1,1346,0.51580065
16C,CAN,N1,1347,0.51566007
16C,CAN,N1,1348,0.5155195
16C,CAN,N1,1349,0.51537892
16C,CAN,N1,1350,0.51523834
16C,CAN,N1,1351,0.51509776
16C,CAN,N1,1352,0.51495718
16C,CAN,N1,1353,0.5148166
16C,CAN,N1,1354,0.51467603
16C,CAN,N1,1355,0.51453545
16C,CAN,N1,1356,0.51439487
16C,CAN,N1,1357,0.51425429
16C,CAN,N1,1358,0.51411371
16C,CAN,N1,1359,0.51397313
16C,CAN,N1,1360,0.51383255
16C,CAN,N1,1361,0.51369198
16C,CAN,N1,1362,0.5135514
16C,CAN,N1,1363,0.51341082
16C,CAN,N1,1364,0.51327024
16C,CAN,N1,1365,0.51312966
16C,CAN,N1,1366,0.51298908
16C,CAN,N1,1367,0.51284851
16C,CAN,N1,1368,0.51270793
16C,CAN,N1,1369,0.51256735
16C,CAN,N1,1370,0.51242677
16C,CAN,N1,1371,0.51228619
16C,CAN,N1,1372,0.51214561
16C,CAN,N1,1373,0.51200503
16C,CAN,N1,1374,0.51186446
16C,CAN,N1,1375,0.51172388
16C,CAN,N1,1376,0.5115833
16C,CAN,N1,1377,0.51144272
16C,CAN,N1,1378,0.51130214
16C,CAN,N1,1379,0.51116156
16C,CAN,N1,1380,0.51102099
16C,CAN,N1,1381,0.51088041
16C,CAN,N1,1382,0.51073983
16C,CAN,N1,1383,0.51059925
16C,CAN,N1,1384,0.51045867
16C,CAN,N1,1385,0.51031809
16C,CAN,N1,1386,0.51017751
16C,CAN,N1,1387,0.51003694
16C,CAN,N1,1388,0.50989636
16C,CAN,N1,1389,0.50975578
16C,CAN,N1,1390,0.5096152
16C,CAN,N1,1391,0.50947462
16C,CAN,N1,1392,0.50933404
16C,CAN,N1,1393,0.50919347
16C,CAN,N1,1394,0.50905289
16C,CAN,N1,1395,0.50891231
16C,CAN,N1,1396,0.50877173
16C,CAN,N1,1397,0.50863115
16C,CAN,N1,1398,0.50849057
16C,CAN,N1,1399,0.50834999
16C,CAN,N1,1400,0.50820942
16C,CAN,N1,1401,0.50806884
16C,CAN,N1,1402,0.50792826
16C,CAN,N1,1403,0.50778768
16C,CAN,N1,1404,0.5076471
16C,CAN,N1,1405,0.50750652
16C,CAN,N1,1406,0.50736594
16C,CAN,N1,1407,0.50722537
16C,CAN,N1,1408,0.50708479
16C,CAN,N1,1409,0.50694421
16C,CAN,N1,1410,0.50680363
16C,CAN,N1,1411,0.50666305
16C,CAN,N1,1412,0.50652247
16C,CAN,N1,1413,0.5063819
16C,CAN,N1,1414,0.50624132
16C,CAN,N1,1415,0.50610074
16C,CAN,N1,1416,0.50596016
16C,CAN,N1,1417,0.50581958
16C,CAN,N1,1418,0.505679
16C,CAN,N1,1419,0.50553842
16C,CAN,N1,1420,0.50539785
16C,CAN,N1,1421,0.50525727
16C,CAN,N1,1422,0.50511669
16C,CAN,N1,1423,0.50497611
16C,CAN,N1,1424,0.50483553
16C,CAN,N1,1425,0.50108717
16C,CAN,N1,1426,0.49542514
16C,CAN,N1,1427,0.48976312
16C,CAN,N1,1428,0.48410109
16C,CAN,N1,1429,0.47843906
16C,CAN,N1,1430,0.47376177
16C,CAN,N1,1431,0.46949838
16C,CAN,N1,1432,0.46523499
16C,CAN,N1,1433,0.4609716
16C,CAN,N1,1434,0.45670822
16C,CAN,N1,1435,0.45244483
16C,CAN,N1,1436,0.44818144
16C,CAN,N1,1437,0.44391805
16C,CAN,N1,1438,0.43965466
16C,CAN,N1,1439,0.43539127
16C,CAN,N1,1440,0.42739889
16C,CAN,N1,1441,0.41851176
16C,CAN,N1,1442,0.40962462
16C,CAN,N1,1443,0.40073749
16C,CAN,N1,1444,0.39185036
16C,CAN,N1,1445,0.38385091
16C,CAN,N1,1446,0.37599852
16C,CAN,N1,1447,0.36814613
16C,CAN,N1,1448,0.36029374
16C,CAN,N1,1449,0.35244136
16C,CAN,N1,1450,0.34734403
16C,CAN,N1,1451,0.3425216
16C,CAN,N1,1452,0.33769918
16C,CAN,N1,1453,0.33287675
16C,CAN,N1,1454,0.32805433
16C,CAN,N1,1455,0.32653719
16C,CAN,N1,1456,0.32515541
16C,CAN,N1,1457,0.32377362
16C,CAN,N1,1458,0.32239183
16C,CAN,N1,1459,0.32103184
16C,CAN,N1,1460,0.32151491
16C,CAN,N1,1461,0.32199798
16C,CAN,N1,1462,0.32248104
16C,CAN,N1,1463,0.32296411
16C,CAN,N1,1464,0.32342958
16C,CAN,N1,1465,0.32363037
16C,CAN,N1,1466,0.32383117
16C,CAN,N1,1467,0.32403196
16C,CAN,N1,1468,0.32423276
16C,CAN,N1,1469,0.32423368
16C,CAN,N1,1470,0.32266011
16C,CAN,N1,1471,0.32108655
16C,CAN,N1,1472,0.31951298
16C,CAN,N1,1473,0.31793941
16C,CAN,N1,1474,0.31585235
16C,CAN,N1,1475,0.31111304
16C,CAN,N1,1476,0.30637373
16C,CAN,N1,1477,0.30163443
16C,CAN,N1,1478,0.29689512
16C,CAN,N1,1479,0.29177483
16C,CAN,N1,1480,0.28523124
16C,CAN,N1,1481,0.27868764
16C,CAN,N1,1482,0.27214405
16C,CAN,N1,1483,0.26560046
16C,CAN,N1,1484,0.25881647
16C,CAN,N1,1485,0.25134518
16C,CAN,N1,1486,0.24387388
16C,CAN,N1,1487,0.23640258
16C,CAN,N1,1488,0.22893128
16C,CAN,N1,1489,0.22175612
16C,CAN,N1,1490,0.21525181
16C,CAN,N1,1491,0.20874749
16C,CAN,N1,1492,0.20224318
16C,CAN,N1,1493,0.19573886
16C,CAN,N1,1494,0.18997234
16C,CAN,N1,1495,0.18556246
16C,CAN,N1,1496,0.18115258
16C,CAN,N1,1497,0.1767427
16C,CAN,N1,1498,0.17233281
16C,CAN,N1,1499,0.16892127
16C,CAN,N1,1500,0.16702568
16C,CAN,N1,1501,0.1651301
16C,CAN,N1,1502,0.16323451
16C,CAN,N1,1503,0.16133892
16C,CAN,N1,1504,0.16036673
16C,CAN,N1,1505,0.1605667
16C,CAN,N1,1506,0.16076668
16C,CAN,N1,1507,0.16096665
16C,CAN,N1,1508,0.16116662
16C,CAN,N1,1509,0.16157809
16C,CAN,N1,1510,0.16221628
16C,CAN,N1,1511,0.16285447
16C,CAN,N1,1512,0.16349265
16C,CAN,N1,1513,0.16413084
16C,CAN,N1,1514,0.16440844
16C,CAN,N1,1515,0.16435737
16C,CAN,N1,1516,0.16430631
16C,CAN,N1,1517,0.16425525
16C,CAN,N1,1518,0.16420419
16C,CAN,N1,1519,0.16414053
16C,CAN,N1,1520,0.16406705
16C,CAN,N1,1521,0.16399358
16C,CAN,N1,1522,0.1639201
16C,CAN,N1,1523,0.16384663
16C,CAN,N1,1524,0.16378522
16C,CAN,N1,1525,0.16373189
16C,CAN,N1,1526,0.16367856
16C,CAN,N1,1527,0.16362524
16C,CAN,N1,1528,0.16357191
16C,CAN,N1,1529,0.16348083
16C,CAN,N1,1530,0.16336797
16C,CAN,N1,1531,0.1632551
16C,CAN,N1,1532,0.16314224
16C,CAN,N1,1533,0.16302938
16C,CAN,N1,1534,0.1630002
16C,CAN,N1,1535,0.16301277
16C,CAN,N1,1536,0.16302533
16C,CAN,N1,1537,0.16303789
16C,CAN,N1,1538,0.16305046
16C,CAN,N1,1539,0.16327606
16C,CAN,N1,1540,0.1635938
16C,CAN,N1,1541,0.16391153
16C,CAN,N1,1542,0.16422927
16C,CAN,N1,1543,0.16454701
16C,CAN,N1,1544,0.16511233
16C,CAN,N1,1545,0.16577079
16C,CAN,N1,1546,0.16642925
16C,CAN,N1,1547,0.16708771
16C,CAN,N1,1548,0.16774617
16C,CAN,N1,1549,0.16857092
16C,CAN,N1,1550,0.16945024
16C,CAN,N1,1551,0.17032956
16C,CAN,N1,1552,0.17120889
16C,CAN,N1,1553,0.17208821
16C,CAN,N1,1554,0.17311114
16C,CAN,N1,1555,0.17417539
16C,CAN,N1,1556,0.17523965
16C,CAN,N1,1557,0.1763039
16C,CAN,N1,1558,0.17736815
16C,CAN,N1,1559,0.17846021
16C,CAN,N1,1560,0.17955931
16C,CAN,N1,1561,0.18065842
16C,CAN,N1,1562,0.18175753
16C,CAN,N1,1563,0.18285664
16C,CAN,N1,1564,0.18383917
16C,CAN,N1,1565,0.18479541
16C,CAN,N1,1566,0.18575165
16C,CAN,N1,1567,0.1867079
16C,CAN,N1,1568,0.18766414
16C,CAN,N1,1569,0.18839062
16C,CAN,N1,1570,0.1890705
16C,CAN,N1,1571,0.18975039
16C,CAN,N1,1572,0.19043027
16C,CAN,N1,1573,0.19111016
16C,CAN,N1,1574,0.19157603
16C,CAN,N1,1575,0.19200229
16C,CAN,N1,1576,0.19242855
16C,CAN,N1,1577,0.19285482
16C,CAN,N1,1578,0.19328108
16C,CAN,N1,1579,0.19359408
16C,CAN,N1,1580,0.19388757
16C,CAN,N1,1581,0.19418106
16C,CAN,N1,1582,0.19447455
16C,CAN,N1,1583,0.19476805
16C,CAN,N1,1584,0.19510726
16C,CAN,N1,1585,0.19545396
16C,CAN,N1,1586,0.19580067
16C,CAN,N1,1587,0.19614737
16C,CAN,N1,1588,0.19649408
16C,CAN,N1,1589,0.19698823
16C,CAN,N1,1590,0.19750601
16C,CAN,N1,1591,0.19802379
16C,CAN,N1,1592,0.19854157
16C,CAN,N1,1593,0.19905935
16C,CAN,N1,1594,0.19968988
16C,CAN,N1,1595,0.2003386
16C,CAN,N1,1596,0.20098732
16C,CAN,N1,1597,0.20163604
16C,CAN,N1,1598,0.20228476
16C,CAN,N1,1599,0.20291012
16C,CAN,N1,1600,0.20353158
16C,CAN,N1,1601,0.20415304
16C,CAN,N1,1602,0.20477451
16C,CAN,N1,1603,0.20539597
16C,CAN,N1,1604,0.20588804
16C,CAN,N1,1605,0.20635703
16C,CAN,N1,1606,0.20682602
16C,CAN,N1,1607,0.20729501
16C,CAN,N1,1608,0.207764
16C,CAN,N1,1609,0.20805471
16C,CAN,N1,1610,0.20831061
16C,CAN,N1,1611,0.20856651
16C,CAN,N1,1612,0.20882241
16C,CAN,N1,1613,0.20907831
16C,CAN,N1,1614,0.20925926
16C,CAN,N1,1615,0.20942384
16C,CAN,N1,1616,0.20958842
16C,CAN,N1,1617,0.209753
16C,CAN,N1,1618,0.20991758
16C,CAN,N1,1619,0.21008573
16C,CAN,N1,1620,0.21025476
16C,CAN,N1,1621,0.21042379
16C,CAN,N1,1622,0.21059282
16C,CAN,N1,1623,0.21076185
16C,CAN,N1,1624,0.21105913
16C,CAN,N1,1625,0.21139331
16C,CAN,N1,1626,0.21172748
16C,CAN,N1,1627,0.21206166
16C,CAN,N1,1628,0.21239584
16C,CAN,N1,1629,0.21292313
16C,CAN,N1,1630,0.21351542
16C,CAN,N1,1631,0.21410772
16C,CAN,N1,1632,0.21470002
16C,CAN,N1,1633,0.21529232
16C,CAN,N1,1634,0.21600542
16C,CAN,N1,1635,0.21676664
16C,CAN,N1,1636,0.21752786
16C,CAN,N1,1637,0.21828907
16C,CAN,N1,1638,0.21905029
16C,CAN,N1,1639,0.21977943
16C,CAN,N1,1640,0.22049331
16C,CAN,N1,1641,0.2212072
16C,CAN,N1,1642,0.22192108
16C,CAN,N1,1643,0.22263496
16C,CAN,N1,1644,0.22322214
16C,CAN,N1,1645,0.22373662
16C,CAN,N1,1646,0.22425111
16C,CAN,N1,1647,0.22476559
16C,CAN,N1,1648,0.22528008
16C,CAN,N1,1649,0.2256272
16C,CAN,N1,1650,0.22585728
16C,CAN,N1,1651,0.22608736
16C,CAN,N1,1652,0.22631744
16C,CAN,N1,1653,0.22654752
16C,CAN,N1,1654,0.22668307
16C,CAN,N1,1655,0.22673699
16C,CAN,N1,1656,0.2267909
16C,CAN,N1,1657,0.22684482
16C,CAN,N1,1658,0.22689874
16C,CAN,N1,1659,0.22694453
16C,CAN,N1,1660,0.22698151
16C,CAN,N1,1661,0.2270185
16C,CAN,N1,1662,0.22705548
16C,CAN,N1,1663,0.22709246
16C,CAN,N1,1664,0.22717165
16C,CAN,N1,1665,0.22730971
16C,CAN,N1,1666,0.22744776
16C,CAN,N1,1667,0.22758582
16C,CAN,N1,1668,0.22772388
16C,CAN,N1,1669,0.22787598
16C,CAN,N1,1670,0.22805417
16C,CAN,N1,1671,0.22823235
16C,CAN,N1,1672,0.22841053
16C,CAN,N1,1673,0.22858871
16C,CAN,N1,1674,0.22869912
16C,CAN,N1,1675,0.22863302
16C,CAN,N1,1676,0.22856693
16C,CAN,N1,1677,0.22850083
16C,CAN,N1,1678,0.22843474
16C,CAN,N1,1679,0.22825008
16C,CAN,N1,1680,0.22758841
16C,CAN,N1,1681,0.22692673
16C,CAN,N1,1682,0.22626505
16C,CAN,N1,1683,0.22560338
16C,CAN,N1,1684,0.22483749
16C,CAN,N1,1685,0.22327128
16C,CAN,N1,1686,0.22170506
16C,CAN,N1,1687,0.22013885
16C,CAN,N1,1688,0.21857264
16C,CAN,N1,1689,0.21698014
16C,CAN,N1,1690,0.21438263
16C,CAN,N1,1691,0.21178513
16C,CAN,N1,1692,0.20918762
16C,CAN,N1,1693,0.20659011
16C,CAN,N1,1694,0.2039926
16C,CAN,N1,1695,0.20067109
16C,CAN,N1,1696,0.19729501
16C,CAN,N1,1697,0.19391892
16C,CAN,N1,1698,0.19054283
16C,CAN,N1,1699,0.18716674
16C,CAN,N1,1700,0.18349446
16C,CAN,N1,1701,0.1797608
16C,CAN,N1,1702,0.17602714
16C,CAN,N1,1703,0.17229347
16C,CAN,N1,1704,0.16855981
16C,CAN,N1,1705,0.16505055
16C,CAN,N1,1706,0.16162826
