Cab,Car,Anth,LMA,EWT,Cbrown,Prot,CBC,N,alpha,LIDFa,LIDFb,TypeLidf,LAI,hspot,tts,tto,psi,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
25.63799023,11.04051218,3.209522639,0.020016027,0.01849389,0.531547615,0.002547778,0.032448987,1.891455781,40,64.92244792,0,2,4.901231864,0.041483589,45.41448042,10.39160416,79.87436668,0.010721782,0.011978485,0.034948104,0.015147777,0.071131203,0.152447187,0.179128681,0.19241208,0.19812798,0.201778812,0.133601554,0.087606757,0.023844395
26.94777539,10.61923473,0.094660685,0.00747093,0.010451516,0.440219527,0.00283862,0.020288576,2.003140762,40,30.77207287,0,2,4.251444876,0.456383204,55.51079789,7.220447712,54.2348058,0.02173335,0.026414563,0.103095941,0.032010599,0.151099286,0.325892709,0.380839989,0.406085002,0.416934109,0.42750957,0.333764712,0.241023694,0.086045371
9.402783255,4.312480318,2.003715465,0.039610335,0.039865526,0.130738361,0.001101678,0.026190179,2.694908508,40,42.85710102,0,2,6.093761407,0.154895613,74.43215991,3.960820584,25.00090821,0.027724736,0.049849737,0.134181157,0.081734625,0.225391154,0.323770535,0.343098883,0.349629493,0.351859288,0.341899793,0.17333858,0.126564566,0.038830827
24.5689031,11.77650099,0.081596617,0.036617752,0.03382017,0.255758974,0.002964881,0.027662757,2.021768569,40,77.89563377,0,2,4.31365627,0.156450521,65.14054532,9.189550026,127.0544453,0.004659894,0.005740839,0.034416076,0.007920903,0.04889713,0.115904176,0.134084796,0.139935908,0.142232473,0.139692108,0.066948144,0.044874736,0.011078302
13.21978894,1.578124039,2.012801277,0.026409758,0.018155924,0.822105519,0.001120398,0.037517003,1.433052158,40,63.55917175,0,2,2.21006754,0.255519377,16.56973497,6.232975057,31.79337172,0.025041248,0.033526893,0.052898896,0.045217099,0.100478022,0.147489276,0.168684354,0.185632977,0.193036846,0.205157463,0.173998629,0.137786412,0.069600954
26.30854903,10.33805582,2.642231371,0.035013482,0.01785486,0.474644145,0.001319107,0.027164106,1.205316792,40,58.94118473,0,2,4.113758765,0.295812733,35.40593151,4.188201585,115.3247848,0.014808814,0.015618685,0.036594828,0.017029868,0.073483524,0.174446736,0.207537441,0.223378747,0.230138393,0.234761508,0.151677979,0.101314394,0.027346209
42.38069319,5.640180045,2.772077387,0.035492151,0.0242735,0.700444318,0.001197004,0.015597543,2.381611088,40,66.67213053,0,2,3.863999582,0.370907359,63.84082009,4.921587623,44.53338626,0.01048626,0.013563852,0.033626438,0.012167444,0.064766532,0.185928596,0.239911393,0.26839971,0.281447549,0.290795051,0.165853069,0.124750776,0.043953127
36.33406255,11.1925369,2.237806458,0.010958478,0.015958468,0.262170769,0.004168055,0.037999806,2.12631308,40,41.36182307,0,2,6.50090985,0.057876458,67.27486243,14.71285987,41.02254043,0.016607251,0.018915717,0.059962672,0.019646377,0.097959679,0.231957132,0.265100845,0.273625589,0.277069027,0.278179217,0.202910001,0.132263803,0.036020531
25.3092004,5.730644518,0.164167245,0.03884643,0.019221471,0.319414037,0.004831551,0.020220542,2.472786825,40,33.01639971,0,2,4.873849992,0.072852039,62.76652233,3.376858762,115.9831944,0.019953545,0.032946718,0.107123072,0.032238046,0.147200366,0.310256831,0.356850007,0.374254662,0.381422339,0.382205898,0.246221798,0.173228629,0.056795572
25.9072685,6.259733182,0.17726979,0.034189952,0.010624463,0.171302884,0.003187958,0.021145344,2.115402447,40,83.3911105,0,2,2.611130485,0.17099032,40.3404399,7.745554189,70.23784889,0.012709846,0.015787223,0.037668488,0.021978296,0.053510286,0.107953392,0.123826442,0.131204554,0.134287636,0.141773226,0.129303575,0.105733368,0.055318318
37.07720696,13.52181127,0.837917715,0.020278302,0.037892789,0.274481945,0.001532741,0.013733642,2.337963586,40,55.76459751,0,2,2.761213828,0.354461989,59.94595325,13.93184586,92.65117515,0.014742316,0.01693388,0.067224193,0.019241824,0.100353637,0.275865983,0.331822886,0.348078051,0.354404882,0.347797773,0.163987805,0.124460907,0.041846165
25.14232453,9.193345845,2.00481945,0.037858768,0.015387587,0.684714083,0.004664291,0.028801155,1.474181927,40,43.32988738,0,2,1.723592632,0.110498759,40.7914792,14.63262907,72.34393205,0.02179215,0.023298456,0.049877516,0.028268828,0.092063908,0.179925407,0.210524354,0.229244001,0.237341691,0.24795297,0.196264412,0.138912431,0.049012177
44.38338714,14.77222052,0.689987766,0.001171846,0.01767047,0.945590758,0.001199522,0.014408118,1.074819784,40,41.07689758,0,2,2.23222767,0.003028556,48.84895084,0.326359025,71.54243642,0.01756965,0.017471971,0.028933172,0.016968106,0.048913547,0.160268076,0.215260982,0.249171356,0.265073598,0.282768031,0.186697854,0.138065486,0.043750656
10.44553262,6.446272015,3.531746199,0.004190906,0.03781272,0.406660112,0.001074138,0.011822763,2.074539319,40,59.82295206,0,2,5.590134112,0.084407125,27.10520545,10.30428519,87.16022122,0.016471306,0.023480006,0.069042045,0.050543375,0.166158273,0.277984615,0.321089575,0.348534599,0.360147473,0.352578747,0.144499495,0.107862692,0.033863822
5.801764054,8.016088266,1.735111447,0.01157589,0.026758688,0.4077712,0.00133436,0.024968592,2.896381555,40,48.08434715,0,2,6.487265781,0.249685946,65.82921268,7.453641415,72.67132305,0.023940239,0.037541911,0.12927017,0.111625933,0.231306939,0.300481398,0.327521285,0.34578071,0.353362073,0.354508838,0.216491768,0.160826451,0.056716898
45.97704183,7.810460396,2.423119494,0.024078082,0.023849996,0.812981204,0.00193326,0.016899897,2.819773235,40,51.24106228,0,2,0.242296217,0.132938626,27.49132002,4.731271374,109.9858342,0.059966602,0.062350087,0.079681254,0.086760381,0.112065248,0.148906364,0.166003943,0.180863902,0.187086455,0.205513965,0.229532755,0.233657028,0.179265457
37.35475463,8.935233712,0.131985785,0.01868629,0.026817094,0.393423266,0.002504548,0.01481185,2.312725462,40,47.39170308,0,2,2.229418282,0.280252854,30.61417024,7.146281751,51.65315114,0.021695879,0.027103764,0.084219893,0.029493159,0.119835063,0.287540342,0.340817302,0.361469952,0.369988165,0.374171895,0.233234829,0.182949259,0.073630594
11.33637797,14.17807796,1.039452955,0.027831243,0.026520215,0.820303499,0.001632974,0.023116834,2.288534513,40,85.7276591,0,2,4.985554781,0.157320638,49.12064285,14.21884383,105.9538038,0.003629716,0.004325888,0.022437626,0.013422698,0.04778558,0.083042187,0.101776426,0.117030138,0.12423001,0.129707172,0.067747515,0.047088476,0.014223769
13.41139019,8.601770623,1.797378578,0.022361155,0.01934777,0.584512614,0.001081619,0.012291499,2.942645397,40,69.11313584,0,2,1.432771759,0.276534375,59.51108269,12.18243809,27.2961326,0.023444617,0.029849895,0.074373017,0.054060392,0.13130961,0.19864545,0.225581956,0.245668908,0.254384124,0.267323253,0.209186752,0.180362159,0.093223728
14.35889375,12.85745244,1.159262785,0.016258394,0.01256872,0.699892034,0.00374058,0.021461245,2.304370507,40,46.33273057,0,2,0.350746838,0.148460634,56.39370927,11.82576827,29.4344742,0.052418892,0.054910089,0.087807791,0.085220134,0.13019665,0.165271485,0.181844822,0.1972084,0.203675629,0.221180125,0.239727072,0.229200411,0.158012848
8.705866626,9.598871552,2.282342006,0.026805376,0.027284946,0.451180775,0.002686773,0.017016025,1.757166022,40,64.80866286,0,2,1.915181062,0.129074071,18.92245697,10.38300991,27.72652726,0.02412544,0.028358486,0.073325973,0.063297705,0.141660938,0.197798418,0.219849538,0.236698273,0.243763005,0.252746987,0.180226252,0.151475341,0.078163776
42.82927894,8.380105422,2.995802779,0.00683908,0.026213608,0.344025376,0.001881174,0.025849802,1.491840995,40,44.12801716,0,2,5.359721271,0.413905235,23.53446771,3.670313337,115.8794949,0.020781273,0.022183776,0.047869565,0.021069438,0.087785791,0.261164364,0.316102428,0.332700466,0.33942222,0.339218585,0.193617521,0.132291036,0.034665263
33.86239533,7.528279878,3.113031962,0.029010427,0.022993651,0.623198671,0.00164364,0.011501595,1.420323662,40,68.94764597,0,2,1.570651934,0.124121786,64.38475843,7.168957531,35.76812773,0.016466971,0.017372613,0.032347997,0.020193089,0.063396841,0.154291923,0.189956904,0.210433237,0.219404668,0.230466256,0.156045061,0.127255669,0.053202465
43.33545374,12.76447196,0.493786028,0.002214765,0.012280423,0.602490283,0.002484554,0.029043038,1.207691336,40,34.41824641,0,2,4.89440352,0.09405482,48.42690138,2.547852391,111.1133405,0.018501504,0.018557785,0.037422467,0.016829993,0.058523775,0.185778755,0.233757784,0.25468459,0.263844549,0.272170218,0.198138663,0.125399751,0.029968185
19.97754665,6.582304589,1.045310851,0.025683322,0.021336418,0.194825123,0.001832956,0.020133728,1.272625423,40,33.96841826,0,2,4.089750672,0.181511933,68.18966072,14.6882345,50.64237159,0.018600593,0.022883671,0.082812734,0.025814695,0.13387723,0.293087397,0.33157514,0.343602796,0.348294175,0.345541525,0.198107152,0.136512756,0.0364312
36.16394963,3.810550555,1.91333146,0.01502527,0.031161938,0.700996847,0.003016123,0.015469251,2.188409205,40,72.01814402,0,2,3.832890293,0.258560565,53.53881984,3.56023278,41.54077666,0.008960628,0.012459306,0.029491439,0.011199732,0.055045985,0.149499007,0.192140337,0.216476864,0.227611847,0.233686032,0.115697082,0.084051857,0.026984329
5.825483174,11.28450783,4.010333544,0.010059195,0.011950976,0.014988791,0.003227804,0.022855673,2.977315544,40,58.19235825,0,2,3.455365908,0.029283391,46.68106242,11.68042008,39.07253105,0.018587358,0.026545319,0.108473644,0.105119932,0.234423959,0.302847603,0.311382011,0.31298925,0.313560507,0.31154286,0.235091105,0.170186177,0.06580335
29.87747778,8.001545596,3.49065067,0.031509201,0.031624957,0.063874033,0.003337901,0.03730787,2.664610949,40,49.29720682,0,2,5.851896385,0.193589295,53.49151311,4.789332297,98.25800124,0.017027285,0.024691742,0.075656823,0.027729632,0.12799439,0.262940758,0.28789653,0.290158104,0.290846322,0.284776559,0.169661048,0.116799456,0.033759378
42.41789455,5.067061747,0.567279211,0.018510075,0.028364558,0.990143758,0.002025415,0.03522525,2.595700671,40,35.4030176,0,2,4.376824025,0.068979709,51.64585037,4.003344878,129.3112172,0.018135044,0.024538568,0.056943787,0.02052422,0.090143507,0.202890229,0.246333339,0.270909864,0.281928363,0.29002525,0.184496492,0.129017455,0.039083921
28.81411442,13.26846852,0.732467089,0.022267724,0.018983603,0.445856609,0.003785365,0.019207544,2.10768816,40,71.69732647,0,2,0.658087657,0.277096978,72.52023026,2.516282917,64.03051448,0.033322992,0.033661386,0.057276855,0.044208761,0.083306802,0.136651587,0.154824645,0.16721206,0.17239899,0.18486342,0.172967409,0.153400973,0.085425697
22.35529556,7.453465115,0.423336355,0.03874284,0.034986723,0.564466162,0.00167559,0.019066407,1.343591106,40,73.20856439,0,2,1.995749169,0.236094029,64.45765997,11.44883487,118.7417758,0.011702855,0.013786523,0.040341806,0.017655206,0.06775184,0.138282286,0.164072537,0.179724254,0.186440705,0.191529164,0.106549104,0.082171029,0.030289037
20.24114948,11.08582493,2.695341564,0.007311009,0.01718696,0.249179553,0.003540613,0.024931316,2.031128441,40,63.77854201,0,2,6.145256376,0.443212539,60.61640211,8.536054728,47.02473174,0.01253465,0.015579585,0.062474769,0.025756307,0.119479815,0.238002445,0.268602654,0.279759862,0.284299074,0.285268275,0.189960364,0.13051574,0.03958861
28.41403695,14.14794219,4.382597422,0.027754422,0.02925896,0.916513025,0.004703451,0.034558668,1.754424694,40,50.33345109,0,2,3.490855751,0.30936203,21.08590961,13.61740932,68.61276169,0.019591416,0.020613164,0.043090503,0.025495742,0.096153002,0.193670507,0.231487164,0.255516365,0.266142631,0.274978609,0.171001526,0.114244774,0.032462171
20.79257659,5.831909724,0.950022158,0.023636468,0.010442182,0.423325954,0.003171546,0.014931624,1.465250542,40,53.13714563,0,2,6.521679077,0.372272185,43.88746079,9.342176795,84.33476844,0.017514964,0.022759125,0.072521542,0.025334101,0.125103755,0.277833954,0.332167052,0.360668765,0.373286113,0.384167962,0.274427634,0.191650641,0.062029401
35.30715486,11.69995421,4.022506437,0.026356518,0.022745692,0.423246267,0.004275123,0.037392623,1.135139313,40,48.6765929,0,2,0.736806713,0.31673862,27.29031782,12.48930634,87.23288627,0.042695241,0.044320176,0.060052572,0.060707491,0.09524948,0.153746821,0.172976518,0.185863987,0.191217898,0.205030993,0.198665395,0.178123298,0.1159037
7.056538039,13.45995333,1.61974955,0.037690067,0.035823252,0.552111848,0.002131793,0.018047116,2.823255125,40,46.03539867,0,2,2.552886992,0.167511812,29.89729432,2.995068458,66.13715356,0.022371435,0.029617931,0.123779163,0.103047102,0.221019742,0.295640442,0.328084528,0.352030305,0.362141918,0.364766642,0.205675398,0.159078148,0.060901533
48.37542287,13.35495862,1.626225022,0.014495389,0.010665764,0.373636606,0.004878332,0.026220918,2.974187324,40,51.90433833,0,2,4.802357889,0.34011872,20.39792132,7.219649563,25.70028908,0.019988033,0.024796955,0.083129446,0.026905334,0.127006172,0.311843249,0.369549961,0.387584611,0.395185615,0.403325004,0.330110864,0.238609588,0.09305861
25.15105645,14.50375394,0.685549602,0.003225514,0.032616369,0.028693457,0.002323554,0.01712914,2.868596052,40,46.59613183,0,2,3.580528122,0.340259461,18.43140967,4.061302459,28.61551331,0.022507717,0.030609874,0.158042658,0.050798865,0.208692595,0.423002847,0.46540148,0.469446957,0.470559031,0.4589069,0.260062941,0.202146972,0.078735152
17.71901197,6.114481556,1.424369535,0.039486169,0.019861008,0.112345475,0.003977317,0.016843487,1.180979915,40,40.58858158,0,2,3.729274998,0.091352091,45.19116125,13.86312783,28.76377593,0.018879306,0.023180843,0.082664294,0.026698557,0.138818155,0.302395218,0.337027134,0.345053542,0.348003033,0.342694866,0.192354562,0.127264234,0.03118646
39.51795919,8.987491938,0.732729514,0.013276381,0.010030611,0.115794586,0.003624443,0.03566691,2.183442107,40,60.06575477,0,2,4.874714793,0.048609842,41.74588365,11.88338134,40.85226434,0.013423036,0.016645726,0.057610759,0.01562697,0.078712182,0.203109109,0.232195836,0.235981039,0.237485228,0.237639754,0.188352549,0.122903992,0.036610167
7.49381232,10.41978229,0.946274614,0.017584074,0.02181906,0.163920592,0.002479718,0.024937257,1.497380707,40,80.39091845,0,2,1.643797878,0.388293463,29.56438229,1.085222543,94.04759584,0.027694347,0.030864003,0.0621462,0.058589518,0.093387849,0.117160556,0.127066077,0.136615985,0.140586935,0.152736945,0.154295878,0.14793906,0.103526365
21.87442117,7.511457456,1.464758832,0.003383646,0.037932347,0.758849291,0.001172872,0.019939511,2.282013422,40,42.99541625,0,2,4.999641656,0.002526126,72.7291474,0.761260672,125.1987006,0.015963829,0.021558581,0.064285545,0.027302414,0.117832148,0.232868228,0.280286318,0.311044839,0.324836935,0.328137502,0.155988747,0.112900558,0.033075207
34.81867448,5.925557185,3.724038459,0.032724317,0.010384162,0.845717071,0.003065439,0.033828926,1.86496167,40,63.62352647,0,2,3.495865096,0.248091111,48.45236755,6.163328115,78.50633099,0.012524284,0.014411455,0.02913808,0.014612608,0.060896237,0.141636969,0.172994875,0.191282917,0.199533534,0.209547412,0.172523094,0.114455795,0.034864451
45.70565115,10.75365922,3.73600167,0.028722058,0.03133965,0.790875233,0.003757222,0.038935843,2.127188212,40,45.41136573,0,2,5.877762445,0.342933718,15.78776684,8.465688155,76.7879822,0.021038752,0.02308558,0.050705477,0.023363854,0.097489402,0.23325591,0.280130078,0.302924865,0.312737137,0.319417042,0.199968138,0.135004464,0.0360298
19.40553248,11.55642178,0.957758409,0.036374461,0.010274681,0.405705149,0.00312739,0.039855403,2.048977614,40,46.01952607,0,2,5.132867546,0.086152361,49.35339523,2.672591665,77.04335893,0.016474333,0.019925452,0.077964898,0.030769533,0.120164559,0.209645091,0.233208817,0.244150763,0.248727258,0.252619377,0.20387321,0.131792289,0.036943364
14.8859151,14.28780419,2.003199545,0.01560561,0.021743454,0.968607932,0.003718926,0.012205621,1.553024548,40,77.69092761,0,2,2.320894276,0.388068703,17.4246953,3.155593215,104.2589674,0.024224225,0.02688581,0.044602627,0.047188114,0.080893296,0.119153504,0.141709671,0.162833264,0.172653553,0.190793346,0.16818185,0.155383725,0.101983954
16.9490604,5.485560012,0.869157837,0.026689607,0.013455487,0.639664852,0.004514268,0.023782781,2.630268645,40,70.90029992,0,2,2.513158671,0.407203319,47.04429043,13.96535423,113.3125889,0.014588304,0.021304107,0.052787059,0.029831859,0.08841839,0.14980733,0.173679136,0.19005078,0.197297564,0.207123975,0.167566222,0.124032191,0.051760834
25.78417625,7.323626323,4.28766737,0.019507532,0.029341831,0.170988908,0.001608591,0.034528312,2.09911279,40,48.87259655,0,2,1.815364031,0.06993475,17.69426922,10.84244756,40.87417266,0.02357617,0.028917372,0.066429997,0.037477228,0.124285246,0.226838478,0.248223823,0.255686816,0.258609636,0.260626641,0.179678727,0.137299022,0.057340726
46.2298039,13.72436654,2.849009375,0.032347421,0.018041108,0.56809743,0.003673921,0.010291719,2.172399594,40,79.85275854,0,2,3.842898186,0.458676839,57.7374409,8.249506925,48.06653234,0.006334339,0.006850098,0.018963483,0.00759526,0.036733228,0.126521894,0.172113751,0.19460023,0.20502602,0.214695475,0.127384632,0.093346654,0.033211548
6.830854343,12.4579666,0.454824764,0.002501065,0.029381846,0.867835829,0.00144148,0.032044081,2.775569925,40,51.31036734,0,2,4.907087783,0.398848354,15.48959385,7.45406013,80.63430748,0.0226433,0.031581518,0.123892644,0.105214374,0.207740863,0.269831689,0.303406153,0.330546879,0.342527677,0.352161953,0.230394101,0.170363635,0.059268151
45.0148518,12.757575,0.437671084,0.0041318,0.024105317,0.203530913,0.003937809,0.034865145,2.236730171,40,82.37010394,0,2,6.517975163,0.418960941,45.66526491,4.889167759,90.122267,0.003858861,0.004384195,0.017146233,0.004573795,0.024545597,0.07792179,0.094684961,0.098006601,0.099328763,0.098719268,0.058019876,0.037630605,0.010523195
25.30905979,8.570074328,2.834317477,0.013042406,0.024561749,0.658520876,0.002033267,0.034797885,2.868559379,40,47.78374054,0,2,2.981191623,0.122966751,66.41277184,4.428878309,106.6836248,0.016194823,0.022568488,0.062788045,0.029207149,0.113927209,0.209414198,0.240625677,0.257670435,0.264982666,0.269711371,0.180058735,0.127138615,0.040845712
44.5833412,10.94267913,2.597567914,0.002443651,0.012343846,0.053488432,0.003978689,0.026056152,2.665252917,40,68.83567636,0,2,4.331887766,0.042769607,73.26526555,8.838687642,83.11609083,0.008363416,0.010284887,0.036966271,0.009728597,0.059261664,0.186361366,0.220761604,0.222775271,0.223532332,0.221723599,0.161197419,0.108684862,0.034743351
37.20762518,12.45341772,2.589655941,0.02327654,0.01279719,0.151669111,0.001768434,0.030832732,2.337022329,40,30.68949098,0,2,4.591163003,0.233342199,67.08035715,14.80795866,67.37169065,0.0191886,0.022306926,0.076555118,0.024452039,0.124780629,0.301206847,0.342703801,0.350139486,0.353103527,0.354025075,0.27145427,0.192516199,0.065269628
10.02828844,7.859905487,2.813219229,0.03457914,0.036756729,0.190652882,0.004809737,0.01533295,1.744223897,40,82.03016854,0,2,0.354041745,0.002372331,17.35900573,2.647361266,77.34521318,0.061023218,0.0635486,0.079271783,0.095519386,0.111950739,0.126933791,0.137714387,0.150467992,0.155750592,0.174881083,0.214192591,0.2274402,0.188378851
40.22708383,13.71020244,4.390561112,0.018440552,0.013403451,0.409309233,0.004143202,0.015830996,2.011941617,40,68.91794006,0,2,3.254909606,0.482719987,68.18453844,2.643876253,85.07800561,0.009163909,0.009620054,0.027235502,0.010248701,0.059296215,0.184218015,0.231359363,0.249408507,0.257226786,0.264394884,0.186255475,0.131859327,0.044231246
46.92793912,7.765037571,3.67794524,0.037035781,0.030362317,0.878653588,0.004588308,0.039302536,1.434362547,40,67.23551634,0,2,3.283642806,0.062424044,67.9333491,13.18224104,122.7124233,0.008685536,0.008897073,0.017219512,0.007741281,0.036260829,0.106854502,0.13502674,0.149495947,0.155913527,0.160480926,0.093487883,0.058832382,0.013134868
37.71879199,13.28456012,3.813137425,0.016268427,0.033069136,0.396973761,0.00440517,0.03459805,2.861047642,40,38.85386501,0,2,1.438591584,0.018351525,71.84423405,11.1050562,85.46711789,0.021093695,0.023850096,0.061947911,0.028408188,0.106301476,0.219710357,0.249523039,0.260734718,0.265262193,0.267388802,0.174324997,0.12682357,0.044684348
33.58262041,11.21764371,3.106523214,0.005068685,0.037185729,0.419947101,0.001106327,0.010180759,2.689522199,40,78.83844791,0,2,5.916443042,0.278526966,40.40097083,10.83738772,67.73889692,0.006700442,0.008529084,0.028541715,0.010870257,0.055096533,0.16112673,0.211571851,0.234896334,0.245143928,0.240825255,0.091973002,0.070517295,0.025542926
18.9050519,10.17004211,3.320615832,0.033172888,0.01937171,0.126791647,0.001744883,0.022716844,2.31416333,40,43.15288905,0,2,4.334290494,0.493188478,57.60906771,8.668815298,114.153295,0.019001733,0.025503,0.096045022,0.043701843,0.181872802,0.339065947,0.371173026,0.378953838,0.381906627,0.378837474,0.24814073,0.181777154,0.062977906
42.96460884,10.0770431,1.101350019,0.021624104,0.024634197,0.242693334,0.004583696,0.038593198,2.288986743,40,62.905518,0,2,3.992199596,0.308274144,56.75353877,14.04348431,32.14994327,0.01352258,0.016277496,0.05307055,0.016048959,0.07826889,0.198318783,0.229317549,0.236522592,0.239371002,0.239161633,0.155873647,0.103340492,0.028448079
49.74832922,14.12758206,3.627813118,0.008639779,0.036938485,0.588557876,0.002652111,0.034148827,2.769555565,40,86.30333197,0,2,1.094554185,0.231053717,39.67581314,4.737726176,60.38571797,0.037242234,0.03934856,0.050925965,0.058666327,0.074481378,0.102835527,0.116633915,0.12816663,0.13304506,0.147449542,0.158032155,0.158101605,0.121026933
24.67527116,7.449549273,3.287775168,0.039185879,0.032605901,0.085732892,0.003503147,0.023394549,1.884434192,40,45.91007279,0,2,1.993035436,0.394254103,60.17300856,5.75378131,55.38666367,0.019507362,0.024418696,0.071372465,0.02977004,0.132049587,0.272944033,0.300128141,0.305840761,0.30787302,0.304037719,0.173346279,0.125548815,0.040769688
48.70899075,4.986949307,2.809780292,0.034495299,0.036154303,0.26763458,0.002682124,0.034511911,1.541615604,40,60.52528482,0,2,1.873074224,0.174327243,57.63201937,11.97408131,121.8286453,0.015605856,0.0168834,0.032164327,0.017299471,0.054252554,0.153072067,0.181066885,0.188815496,0.19187097,0.192742982,0.114413702,0.08293646,0.030323816
8.316503471,12.27183674,1.238911869,0.006405317,0.033374899,0.157447608,0.00323006,0.010345691,2.755916226,40,52.20139751,0,2,1.892794705,0.15410709,27.31926588,6.129887287,95.46596278,0.024590953,0.032825408,0.150200283,0.094817136,0.229774796,0.320952142,0.342137663,0.353257347,0.357430059,0.354700097,0.207257286,0.168967127,0.075558676
26.48802127,15.0425809,1.104189597,0.032505849,0.029893648,0.179985316,0.004323683,0.026960534,1.962533394,40,37.85634236,0,2,2.698752887,0.173831934,46.45818102,11.96915698,88.82943418,0.019186266,0.021016835,0.087992589,0.028095576,0.129901003,0.27455681,0.306335263,0.31445585,0.31750146,0.313713007,0.180475491,0.1240767,0.035402166
35.32497302,9.002244961,2.578258387,0.003196484,0.023999753,0.772102257,0.002744227,0.020226398,1.103292767,40,65.0491876,0,2,6.123503133,0.117892385,39.69933484,11.84243737,57.6048689,0.011930416,0.0124428,0.023193603,0.01182266,0.047102987,0.143342229,0.188431431,0.21537195,0.227968989,0.236581598,0.121810162,0.079067949,0.01845683
24.31586345,13.548321,3.388076727,0.037902516,0.030071024,0.186122793,0.00333629,0.021042975,2.462510019,40,33.7694,0,2,0.878864669,0.175997656,43.79421716,10.18038212,126.2783895,0.033639413,0.037092016,0.087711718,0.055757103,0.145933067,0.243544408,0.265404059,0.275492726,0.279489069,0.28547587,0.215865855,0.182970828,0.09535482
14.38370145,9.683448394,0.112364786,0.039670454,0.027779744,0.212072567,0.003561652,0.033937569,2.820122207,40,59.33618438,0,2,6.039096261,0.270978251,61.65534598,9.344271465,67.84285424,0.015829437,0.025884549,0.11999016,0.048676925,0.155739889,0.244748184,0.26420306,0.271459927,0.274265163,0.271816559,0.167584446,0.11642683,0.035385999
6.586464386,11.11640756,3.252869347,0.034123693,0.027323668,0.01916139,0.004537356,0.022043873,2.086814879,40,40.1405867,0,2,0.561423578,0.065376302,56.37559544,6.922089552,79.95553264,0.042742091,0.046859704,0.10418998,0.101580208,0.174144323,0.208141761,0.217220181,0.225364924,0.228629789,0.237833745,0.208510978,0.187418485,0.113995711
7.194815343,10.29681861,3.057946941,0.039047993,0.012981057,0.024077616,0.003714658,0.010392787,2.48190747,40,38.4156228,0,2,1.812791603,0.027414912,24.72083353,2.795309268,40.61761051,0.025603596,0.034373277,0.138914874,0.107885029,0.269920979,0.368546419,0.38252645,0.387182018,0.388908193,0.389166401,0.294374246,0.233438584,0.103176262
28.55314637,10.82562098,4.313081124,0.004304957,0.037142645,0.342592512,0.003245401,0.012361789,1.473451458,40,37.75463132,0,2,3.93489542,0.439461611,48.99540067,1.051718103,60.58752875,0.020257172,0.021459047,0.053435587,0.023777201,0.123088214,0.323760085,0.390641279,0.416526051,0.426947251,0.418469171,0.177313002,0.124813161,0.032420695
37.59640679,5.812487857,1.469511156,0.019564066,0.03483118,0.190371622,0.003167387,0.024880945,1.864529981,40,43.44263856,0,2,4.203864279,0.202527836,37.52089357,1.305922576,98.88276683,0.018746771,0.023669495,0.067502463,0.020699974,0.103885918,0.278674677,0.325168519,0.33446608,0.337872045,0.330361483,0.167679202,0.11523655,0.030544975
48.48562962,10.05965634,3.897786015,0.007814093,0.022389288,0.214324202,0.004237702,0.012675011,2.334313103,40,61.18545994,0,2,5.333439838,0.135884728,19.96937399,12.91815688,40.96873377,0.015302793,0.01788363,0.049723746,0.017790754,0.090988083,0.296613277,0.37803403,0.395526901,0.402512914,0.398698778,0.22440492,0.165586313,0.059221803
14.9774113,11.5178498,4.419645516,0.011337432,0.039027096,0.495609708,0.001542255,0.023466716,2.651700751,40,68.55988482,0,2,5.800396196,0.341589055,61.03568542,14.5508748,114.4508567,0.009315825,0.012131539,0.043517977,0.028345862,0.105919888,0.186276598,0.214827008,0.231462047,0.238479803,0.236251224,0.109142591,0.077922249,0.022546179
40.03503808,6.264137034,4.333553904,0.038061145,0.024318495,0.616220311,0.001299034,0.035106977,1.92660164,40,61.25774077,0,2,3.497003815,0.002996766,46.01419254,13.00436031,57.30527485,0.012778546,0.01444743,0.029372717,0.013833747,0.059339722,0.150563294,0.181840008,0.195934808,0.201976719,0.205809604,0.13029007,0.088408908,0.025417423
42.09099669,8.347247973,3.747178399,0.015266825,0.029055694,0.029933197,0.004277995,0.017967337,1.118242421,40,84.46285845,0,2,6.465822054,0.24866881,58.47048738,7.051523955,35.9235671,0.003878238,0.004392552,0.011751057,0.004173634,0.023244511,0.103089828,0.131935645,0.132974429,0.13316565,0.126716586,0.051856554,0.033280807,0.007659168
46.89219959,9.807726894,2.048234987,0.030749453,0.013898838,0.028197297,0.004790001,0.012887319,1.043922999,40,38.5094191,0,2,2.208159508,0.357202182,64.64465627,1.948982785,123.3968767,0.018514584,0.019029914,0.041903008,0.018102473,0.068203995,0.279927114,0.342648037,0.347458875,0.34921789,0.348346836,0.237507552,0.166612048,0.05025403
8.320017301,7.873462808,3.929735998,0.017005766,0.016387308,0.340321845,0.001607606,0.035568587,2.475819009,40,82.66301,0,2,2.014962286,0.230917793,28.85891513,13.3380443,78.01358057,0.023832492,0.027904331,0.048113047,0.053754173,0.088526017,0.112284461,0.122638426,0.131991234,0.135943243,0.146630102,0.147382486,0.133883063,0.088927841
